UniqID_NUCL,N_COM_X,N_COM_Y,N_Orient
08-0133_f1_0005_3934.32_1175.62,3934.32,1175.62,1.33078
08-0133_f1_0005_3947.1_1173.29,3947.1,1173.29,0.068912
08-0133_f1_0005_3717.11_1174.54,3717.11,1174.54,-1.32845
08-0133_f1_0005_3785.63_1169.81,3785.63,1169.81,-0.486891
08-0133_f1_0005_3723.55_1171.23,3723.55,1171.23,-1.30827
08-0133_f1_0005_3846.41_1169.8,3846.41,1169.8,0.110903
08-0133_f1_0005_3895.71_1171.88,3895.71,1171.88,-0.380115
08-0133_f1_0005_3889.99_1171.01,3889.99,1171.01,1.20287
08-0133_f1_0005_3774.87_1170.74,3774.87,1170.74,0.708282
08-0133_f1_0005_3729.23_1167.78,3729.23,1167.78,-0.896146
08-0133_f1_0005_3799.65_1166.78,3799.65,1166.78,-0.185706
08-0133_f1_0005_3859.13_1164.55,3859.13,1164.55,-0.789735
08-0133_f1_0005_3718.02_1169.54,3718.02,1169.54,1.15649
08-0133_f1_0005_3764.05_1163.17,3764.05,1163.17,-0.56319
08-0133_f1_0005_3923.47_1167.33,3923.47,1167.33,0.3402
08-0133_f1_0005_3853.97_1167.33,3853.97,1167.33,-1.09281
08-0133_f1_0005_3946.61_1166.85,3946.61,1166.85,-0.093218
08-0133_f1_0005_3734.56_1167.99,3734.56,1167.99,-0.199306
08-0133_f1_0005_3710.65_1165.46,3710.65,1165.46,-1.55015
08-0133_f1_0005_3889.44_1166.49,3889.44,1166.49,1.55093
08-0133_f1_0005_3902.58_1165.38,3902.58,1165.38,1.12296
08-0133_f1_0005_3951.78_1164.79,3951.78,1164.79,-0.575907
08-0133_f1_0005_3830.61_1159.89,3830.61,1159.89,1.28064
08-0133_f1_0005_3864.43_1161.76,3864.43,1161.76,-0.428608
08-0133_f1_0005_3735.27_1163.92,3735.27,1163.92,1.441
08-0133_f1_0005_3896.1_1162.59,3896.1,1162.59,1.30974
08-0133_f1_0005_3744.93_1162.52,3744.93,1162.52,1.29964
08-0133_f1_0005_3786.46_1158.5,3786.46,1158.5,-0.36139
08-0133_f1_0005_3891.6_1157.41,3891.6,1157.41,0.207559
08-0133_f1_0005_3945.06_1158.51,3945.06,1158.51,0.291656
08-0133_f1_0005_3903.19_1160.4,3903.19,1160.4,0.77186
08-0133_f1_0005_3923.21_1161.18,3923.21,1161.18,0.90719
08-0133_f1_0005_3711.04_1161.48,3711.04,1161.48,-1.48779
08-0133_f1_0005_3756.03_1157.65,3756.03,1157.65,-1.0553
08-0133_f1_0005_3858.5_1155.47,3858.5,1155.47,-0.27689
08-0133_f1_0005_3898.93_1158.05,3898.93,1158.05,1.13978
08-0133_f1_0005_3803.35_1150.7,3803.35,1150.7,0.160968
08-0133_f1_0005_3866.06_1156.12,3866.06,1156.12,-1.013
08-0133_f1_0005_3924.86_1156.14,3924.86,1156.14,0.458207
08-0133_f1_0005_3769.06_1148.29,3769.06,1148.29,-1.23588
08-0133_f1_0005_3734.2_1154.62,3734.2,1154.62,-0.903157
08-0133_f1_0005_3792.34_1153.4,3792.34,1153.4,-0.91954
08-0133_f1_0005_3839.49_1153.85,3839.49,1153.85,1.0369
08-0133_f1_0005_3906.03_1152.31,3906.03,1152.31,0.19996
08-0133_f1_0005_3953.86_1151.02,3953.86,1151.02,0.122675
08-0133_f1_0005_3808.86_1153.17,3808.86,1153.17,-0.025819
08-0133_f1_0005_3900.57_1150.02,3900.57,1150.02,-0.077121
08-0133_f1_0005_3724.86_1151.62,3724.86,1151.62,1.16316
08-0133_f1_0005_3862.4_1150.36,3862.4,1150.36,-0.836267
08-0133_f1_0005_3743.53_1147.91,3743.53,1147.91,-0.242051
08-0133_f1_0005_3708.46_1149.22,3708.46,1149.22,-0.319619
08-0133_f1_0005_3944.97_1147.58,3944.97,1147.58,0.46753
08-0133_f1_0005_3794.75_1148.9,3794.75,1148.9,-1.31848
08-0133_f1_0005_3891.4_1149.19,3891.4,1149.19,-0.264121
08-0133_f1_0005_3937.76_1149.27,3937.76,1149.27,0.809867
08-0133_f1_0005_3856.78_1146.63,3856.78,1146.63,0.879184
08-0133_f1_0005_3935.97_1144.51,3935.97,1144.51,1.05537
08-0133_f1_0005_3841.8_1141.59,3841.8,1141.59,0.131785
08-0133_f1_0005_3895.4_1144.08,3895.4,1144.08,1.31226
08-0133_f1_0005_3749.12_1137.25,3749.12,1137.25,0.62441
08-0133_f1_0005_3724.32_1143.11,3724.32,1143.11,-1.26222
08-0133_f1_0005_3949.37_1140.98,3949.37,1140.98,-0.2766
08-0133_f1_0005_3854.33_1142.54,3854.33,1142.54,-0.411722
08-0133_f1_0005_3863.14_1143.5,3863.14,1143.5,1.14937
08-0133_f1_0005_3794.66_1139.01,3794.66,1139.01,0.159418
08-0133_f1_0005_3902.75_1142.88,3902.75,1142.88,0.438266
08-0133_f1_0005_3924.11_1142.39,3924.11,1142.39,-0.151648
08-0133_f1_0005_3810.66_1137.53,3810.66,1137.53,0.090158
08-0133_f1_0005_3829.58_1140.09,3829.58,1140.09,0.603106
08-0133_f1_0005_3817.35_1139.36,3817.35,1139.36,-0.031965
08-0133_f1_0005_3802.1_1136.77,3802.1,1136.77,0.253294
08-0133_f1_0005_3866.39_1134.21,3866.39,1134.21,-1.06617
08-0133_f1_0005_3901.96_1138.45,3901.96,1138.45,0.87177
08-0133_f1_0005_3716.63_1137.82,3716.63,1137.82,0.225478
08-0133_f1_0005_3859.11_1137.89,3859.11,1137.89,-0.833701
08-0133_f1_0005_3760.94_1136.97,3760.94,1136.97,1.51377
08-0133_f1_0005_3825.07_1133.04,3825.07,1133.04,0.530838
08-0133_f1_0005_3846.66_1137.47,3846.66,1137.47,-0.300848
08-0133_f1_0005_3910.14_1135.07,3910.14,1135.07,0.450226
08-0133_f1_0005_3739.86_1134.05,3739.86,1134.05,0.59221
08-0133_f1_0005_3898.8_1134.63,3898.8,1134.63,-0.206063
08-0133_f1_0005_3730.45_1134.67,3730.45,1134.67,0.914357
08-0133_f1_0005_3796.62_1122.93,3796.62,1122.93,0.630497
08-0133_f1_0005_3726.48_1133.58,3726.48,1133.58,0.693474
08-0133_f1_0005_3817.66_1127.6,3817.66,1127.6,0.584642
08-0133_f1_0005_3908.04_1132.43,3908.04,1132.43,0.305948
08-0133_f1_0005_3746.94_1130.18,3746.94,1130.18,-1.04914
08-0133_f1_0005_3902.81_1132.44,3902.81,1132.44,1.51608
08-0133_f1_0005_3760.39_1129.33,3760.39,1129.33,-1.47655
08-0133_f1_0005_3731.22_1129.44,3731.22,1129.44,1.34156
08-0133_f1_0005_3804.72_1124.93,3804.72,1124.93,0.235282
08-0133_f1_0005_3892.09_1124.01,3892.09,1124.01,0.416409
08-0133_f1_0005_3902.58_1125.36,3902.58,1125.36,0.486421
08-0133_f1_0005_3862.75_1125.7,3862.75,1125.7,-1.20896
08-0133_f1_0005_3789.45_1121.4,3789.45,1121.4,0.697334
08-0133_f1_0005_3825.77_1124.29,3825.77,1124.29,0.026159
08-0133_f1_0005_3874.84_1124.94,3874.84,1124.94,-1.36177
08-0133_f1_0005_3863.89_1120.47,3863.89,1120.47,-1.10692
08-0133_f1_0005_3886.94_1116.81,3886.94,1116.81,0.115687
08-0133_f1_0005_3760.34_1118.08,3760.34,1118.08,-1.15768
08-0133_f1_0005_3736.5_1119.47,3736.5,1119.47,-0.940757
08-0133_f1_0005_3870.71_1119.26,3870.71,1119.26,-0.786109
08-0133_f1_0005_3769.16_1117.15,3769.16,1117.15,-0.991176
08-0133_f1_0005_3723.14_1117.71,3723.14,1117.71,1.43238
08-0133_f1_0005_3775.51_1116.37,3775.51,1116.37,-0.842321
08-0133_f1_0005_3909.93_1119.53,3909.93,1119.53,-1.06684
08-0133_f1_0005_3904.96_1117.29,3904.96,1117.29,-0.351589
08-0133_f1_0005_3950.97_1113.47,3950.97,1113.47,1.25045
08-0133_f1_0005_3702.76_1113.9,3702.76,1113.9,-0.57494
08-0133_f1_0005_3713.5_1115.51,3713.5,1115.51,1.07965
08-0133_f1_0005_3734.03_1115.16,3734.03,1115.16,0.257568
08-0133_f1_0005_3902.65_1115.09,3902.65,1115.09,0.532157
08-0133_f1_0005_3937.74_1114.22,3937.74,1114.22,-1.52039
08-0133_f1_0005_3865.94_1114.37,3865.94,1114.37,-0.249882
08-0133_f1_0005_3892.24_1111.85,3892.24,1111.85,0.623957
08-0133_f1_0005_3897.67_1111.4,3897.67,1111.4,1.33863
08-0133_f1_0005_3755.88_1109.92,3755.88,1109.92,-1.55836
08-0133_f1_0005_3881.07_1105.6,3881.07,1105.6,0.148935
08-0133_f1_0005_3962.78_1111.35,3962.78,1111.35,0.924886
08-0133_f1_0005_3777.56_1107.65,3777.56,1107.65,-1.34322
08-0133_f1_0005_3727.73_1109.37,3727.73,1109.37,-1.15074
08-0133_f1_0005_3969.87_1108.52,3969.87,1108.52,0.562653
08-0133_f1_0005_3940.59_1108.09,3940.59,1108.09,1.56248
08-0133_f1_0005_3692.96_1103.16,3692.96,1103.16,-0.180667
08-0133_f1_0005_3913.45_1105.77,3913.45,1105.77,-0.67232
08-0133_f1_0005_3769.93_1104.43,3769.93,1104.43,1.337
08-0133_f1_0005_3790.27_1101.61,3790.27,1101.61,1.32862
08-0133_f1_0005_3917.03_1103.45,3917.03,1103.45,0.093187
08-0133_f1_0005_3973.27_1103.22,3973.27,1103.22,0.052453
08-0133_f1_0005_3772.35_1099.86,3772.35,1099.86,-0.862902
08-0133_f1_0005_3910.76_1099.31,3910.76,1099.31,1.221
08-0133_f1_0005_3778.39_1096.81,3778.39,1096.81,-0.39113
08-0133_f1_0005_3874.65_1098.47,3874.65,1098.47,-1.04467
08-0133_f1_0005_3887.99_1095.02,3887.99,1095.02,-0.177072
08-0133_f1_0005_3918.24_1096.38,3918.24,1096.38,-0.349111
08-0133_f1_0005_3784.53_1094.83,3784.53,1094.83,-0.547421
08-0133_f1_0005_3922.75_1094.47,3922.75,1094.47,-0.535049
08-0133_f1_0005_3790.42_1094.32,3790.42,1094.32,1.55825
08-0133_f1_0005_3880.52_1094.83,3880.52,1094.83,1.5075
08-0133_f1_0005_3711.29_1091.85,3711.29,1091.85,-0.501841
08-0133_f1_0005_3910.43_1092.95,3910.43,1092.95,0.643147
08-0133_f1_0005_3962.87_1090.11,3962.87,1090.11,1.24092
08-0133_f1_0005_3795.13_1090.71,3795.13,1090.71,-1.01643
08-0133_f1_0005_3788.39_1090.69,3788.39,1090.69,1.53447
08-0133_f1_0005_3799.96_1085.69,3799.96,1085.69,-0.313225
08-0133_f1_0005_3905.49_1088.84,3905.49,1088.84,-1.32179
08-0133_f1_0005_3919.08_1087.38,3919.08,1087.38,0.452846
08-0133_f1_0005_3954.06_1083.83,3954.06,1083.83,-1.12541
08-0133_f1_0005_3687.48_1085.98,3687.48,1085.98,1.27582
08-0133_f1_0005_3877.7_1085.08,3877.7,1085.08,0.465481
08-0133_f1_0005_3883.69_1086.48,3883.69,1086.48,0.650253
08-0133_f1_0005_3885.83_1080.59,3885.83,1080.59,-0.65092
08-0133_f1_0005_3900.91_1083.73,3900.91,1083.73,-0.093262
08-0133_f1_0005_3907.08_1084.04,3907.08,1084.04,-0.425307
08-0133_f1_0005_3811.64_1084.36,3811.64,1084.36,0.723026
08-0133_f1_0005_3707.65_1082.99,3707.65,1082.99,-0.312799
08-0133_f1_0005_3723.84_1081.94,3723.84,1081.94,0.059562
08-0133_f1_0005_3695.84_1080.79,3695.84,1080.79,-1.56437
08-0133_f1_0005_3875.62_1075.52,3875.62,1075.52,0.472787
08-0133_f1_0005_3923.96_1077.73,3923.96,1077.73,-0.383285
08-0133_f1_0005_3900.92_1078.99,3900.92,1078.99,-1.07426
08-0133_f1_0005_3880.02_1076.35,3880.02,1076.35,0.669254
08-0133_f1_0005_3696.79_1075.79,3696.79,1075.79,0.833021
08-0133_f1_0005_3723.33_1076.43,3723.33,1076.43,-0.890974
08-0133_f1_0005_3900.86_1063.73,3900.86,1063.73,-0.212516
08-0133_f1_0005_3742.65_1070,3742.65,1070,0.950459
08-0133_f1_0005_3814.1_1071.19,3814.1,1071.19,-0.920117
08-0133_f1_0005_3898.64_1073.42,3898.64,1073.42,-0.45551
08-0133_f1_0005_3887.28_1070.91,3887.28,1070.91,-0.916128
08-0133_f1_0005_3823.77_1069.12,3823.77,1069.12,-0.503903
08-0133_f1_0005_3932.16_1071.19,3932.16,1071.19,-0.443376
08-0133_f1_0005_3830.08_1072.7,3830.08,1072.7,-0.189894
08-0133_f1_0005_3703.94_1062.84,3703.94,1062.84,0.184789
08-0133_f1_0005_3910.02_1071.71,3910.02,1071.71,-0.491945
08-0133_f1_0005_3961.73_1071.79,3961.73,1071.79,-0.97372
08-0133_f1_0005_3833.58_1069.12,3833.58,1069.12,-0.98075
08-0133_f1_0005_3951.97_1067.93,3951.97,1067.93,-0.031197
08-0133_f1_0005_3892.83_1059.56,3892.83,1059.56,-0.162558
08-0133_f1_0005_3725.19_1066.8,3725.19,1066.8,0.590651
08-0133_f1_0005_3732.32_1068.79,3732.32,1068.79,-0.678671
08-0133_f1_0005_3678.68_1066.47,3678.68,1066.47,0.203675
08-0133_f1_0005_3964.29_1064.77,3964.29,1064.77,1.00958
08-0133_f1_0005_3734.54_1064.25,3734.54,1064.25,1.14464
08-0133_f1_0005_3683.55_1064.92,3683.55,1064.92,-0.049928
08-0133_f1_0005_3786.46_1062.64,3786.46,1062.64,0.776812
08-0133_f1_0005_3836.33_1064.81,3836.33,1064.81,-1.50946
08-0133_f1_0005_3888.19_1063.65,3888.19,1063.65,-0.357005
08-0133_f1_0005_3880.81_1058.58,3880.81,1058.58,-0.631601
08-0133_f1_0005_3965.79_1055.55,3965.79,1055.55,0.777756
08-0133_f1_0005_3830.92_1061.28,3830.92,1061.28,-0.633882
08-0133_f1_0005_3694_1060.69,3694,1060.69,1.12773
08-0133_f1_0005_3726.95_1055.97,3726.95,1055.97,1.5098
08-0133_f1_0005_3721.94_1058.77,3721.94,1058.77,-1.09067
08-0133_f1_0005_3835.31_1056.33,3835.31,1056.33,-0.545834
08-0133_f1_0005_3841.72_1052.7,3841.72,1052.7,-0.739125
08-0133_f1_0005_3761.25_1053.55,3761.25,1053.55,0.154707
08-0133_f1_0005_3885.63_1053.93,3885.63,1053.93,-0.544221
08-0133_f1_0005_3690.12_1053.13,3690.12,1053.13,-0.766593
08-0133_f1_0005_3784.85_1057.11,3784.85,1057.11,1.1497
08-0133_f1_0005_3705.6_1054.25,3705.6,1054.25,0.659794
08-0133_f1_0005_3742.24_1051.82,3742.24,1051.82,-0.358948
08-0133_f1_0005_3696.23_1050.5,3696.23,1050.5,0.036202
08-0133_f1_0005_3797.31_1051.6,3797.31,1051.6,1.15737
08-0133_f1_0005_3824.49_1049.54,3824.49,1049.54,-0.809423
08-0133_f1_0005_3910.32_1052.15,3910.32,1052.15,-0.070512
08-0133_f1_0005_3960.62_1047.71,3960.62,1047.71,0.916681
08-0133_f1_0005_3847.72_1052.49,3847.72,1052.49,-0.481561
08-0133_f1_0005_3853.58_1051.49,3853.58,1051.49,0.616351
08-0133_f1_0005_3921.59_1049.53,3921.59,1049.53,-0.058917
08-0133_f1_0005_3916.18_1051.53,3916.18,1051.53,-1.34549
08-0133_f1_0005_3713.04_1036.64,3713.04,1036.64,0.621329
08-0133_f1_0005_3898.65_1048.02,3898.65,1048.02,-0.826804
08-0133_f1_0005_3702.71_1046.2,3702.71,1046.2,-0.496212
08-0133_f1_0005_3887.19_1047.37,3887.19,1047.37,-1.07343
08-0133_f1_0005_3903.81_1047.16,3903.81,1047.16,-0.85104
08-0133_f1_0005_3722.17_1047.18,3722.17,1047.18,-1.56352
08-0133_f1_0005_3832.32_1047.99,3832.32,1047.99,-1.21447
08-0133_f1_0005_3844.04_1044.43,3844.04,1044.43,-0.246904
08-0133_f1_0005_3850.17_1045.94,3850.17,1045.94,-0.262599
08-0133_f1_0005_3915.59_1046.95,3915.59,1046.95,-1.39148
08-0133_f1_0005_3745.93_1044.95,3745.93,1044.95,-0.498271
08-0133_f1_0005_3807.01_1044.59,3807.01,1044.59,-0.490291
08-0133_f1_0005_3795.38_1043.24,3795.38,1043.24,-1.13773
08-0133_f1_0005_3949.55_1043.38,3949.55,1043.38,0.231142
08-0133_f1_0005_3855.48_1042.67,3855.48,1042.67,-0.748893
08-0133_f1_0005_3924.31_1045.66,3924.31,1045.66,-0.201211
08-0133_f1_0005_3910.13_1045.23,3910.13,1045.23,0.790968
08-0133_f1_0005_3680.95_1044.25,3680.95,1044.25,0.899613
08-0133_f1_0005_3733.15_1043.86,3733.15,1043.86,0.449727
08-0133_f1_0005_3659.91_1042.26,3659.91,1042.26,-0.318841
08-0133_f1_0005_3810.63_1043.09,3810.63,1043.09,-0.861261
08-0133_f1_0005_3906.94_1042.87,3906.94,1042.87,1.33162
08-0133_f1_0005_3933.36_1040.4,3933.36,1040.4,1.39838
08-0133_f1_0005_3726.35_1038.91,3726.35,1038.91,0.610322
08-0133_f1_0005_3654.77_1042.47,3654.77,1042.47,-1.1215
08-0133_f1_0005_3860.92_1039.02,3860.92,1039.02,-0.272693
08-0133_f1_0005_3957.36_1037.83,3957.36,1037.83,0.655466
08-0133_f1_0005_3671.09_1036.64,3671.09,1036.64,0.41577
08-0133_f1_0005_3781.5_1037.71,3781.5,1037.71,-0.92278
08-0133_f1_0005_3650.86_1037.81,3650.86,1037.81,-0.881719
08-0133_f1_0005_3805.67_1039.2,3805.67,1039.2,-0.954961
08-0133_f1_0005_3821.7_1035.37,3821.7,1035.37,1.33995
08-0133_f1_0005_3946.66_1036.97,3946.66,1036.97,0.362903
08-0133_f1_0005_3746.77_1034.73,3746.77,1034.73,0.464645
08-0133_f1_0005_3903.33_1036.12,3903.33,1036.12,-1.05777
08-0133_f1_0005_3942.34_1031.02,3942.34,1031.02,0.181218
08-0133_f1_0005_3854.02_1032.58,3854.02,1032.58,-0.457181
08-0133_f1_0005_3788.32_1031.81,3788.32,1031.81,-0.642675
08-0133_f1_0005_3907.65_1033.12,3907.65,1033.12,-0.991586
08-0133_f1_0005_3951.6_1033.08,3951.6,1033.08,-1.41975
08-0133_f1_0005_3864.77_1030.77,3864.77,1030.77,0.844845
08-0133_f1_0005_3658.75_1032.08,3658.75,1032.08,1.45799
08-0133_f1_0005_3801.14_1031.15,3801.14,1031.15,0.450118
08-0133_f1_0005_3804.71_1033.11,3804.71,1033.11,-1.21133
08-0133_f1_0005_3933.25_1031.37,3933.25,1031.37,0.92565
08-0133_f1_0005_3752.09_1030.56,3752.09,1030.56,-0.357297
08-0133_f1_0005_3647.93_1028.09,3647.93,1028.09,1.19967
08-0133_f1_0005_3676.05_1031.63,3676.05,1031.63,-1.17174
08-0133_f1_0005_3776.1_1029.39,3776.1,1029.39,-0.471164
08-0133_f1_0005_3696.18_1027.04,3696.18,1027.04,1.09761
08-0133_f1_0005_3726.13_1029.32,3726.13,1029.32,1.54564
08-0133_f1_0005_3665.43_1027,3665.43,1027,-0.990459
08-0133_f1_0005_3670.86_1024.13,3670.86,1024.13,0.478579
08-0133_f1_0005_3812.8_1025.14,3812.8,1025.14,0.295469
08-0133_f1_0005_3682.68_1026.04,3682.68,1026.04,-0.873961
08-0133_f1_0005_3859.46_1024.96,3859.46,1024.96,-1.17484
08-0133_f1_0005_3716.78_1025.27,3716.78,1025.27,0.905013
08-0133_f1_0005_3871.32_1026.51,3871.32,1026.51,0.244969
08-0133_f1_0005_3741.84_1023.5,3741.84,1023.5,0.686735
08-0133_f1_0005_3641.53_1027.08,3641.53,1027.08,0.427831
08-0133_f1_0005_3731.11_1025.98,3731.11,1025.98,0.25974
08-0133_f1_0005_3795.76_1023.81,3795.76,1023.81,0.061913
08-0133_f1_0005_3897.87_1025,3897.87,1025,0.396395
08-0133_f1_0005_3932.13_1026.56,3932.13,1026.56,1.46702
08-0133_f1_0005_3675.56_1023.68,3675.56,1023.68,-0.148467
08-0133_f1_0005_3801.59_1023.42,3801.59,1023.42,0.149229
08-0133_f1_0005_3918.24_1022.49,3918.24,1022.49,1.20962
08-0133_f1_0005_3885.57_1022.72,3885.57,1022.72,1.24359
08-0133_f1_0005_3690.61_1019.95,3690.61,1019.95,1.2262
08-0133_f1_0005_3905.84_1020.06,3905.84,1020.06,0.452419
08-0133_f1_0005_3847.47_1019.08,3847.47,1019.08,-0.585354
08-0133_f1_0005_3844.18_1022.53,3844.18,1022.53,-0.911678
08-0133_f1_0005_3666.47_1020.06,3666.47,1020.06,-0.916562
08-0133_f1_0005_3901.72_1013.81,3901.72,1013.81,0.618963
08-0133_f1_0005_3838.09_1016.2,3838.09,1016.2,0.645566
08-0133_f1_0005_3644.58_1019.41,3644.58,1019.41,0.624677
08-0133_f1_0005_3807.48_1019.26,3807.48,1019.26,1.28357
08-0133_f1_0005_3659.18_1018.73,3659.18,1018.73,0.663917
08-0133_f1_0005_3753.62_1016.4,3753.62,1016.4,-0.243566
08-0133_f1_0005_3733.15_1018.94,3733.15,1018.94,0.261202
08-0133_f1_0005_3911.18_1019.07,3911.18,1019.07,0.807604
08-0133_f1_0005_3653.12_1019.39,3653.12,1019.39,-0.072915
08-0133_f1_0005_3728.53_1018.23,3728.53,1018.23,0.131026
08-0133_f1_0005_3780.85_1016.32,3780.85,1016.32,-0.938426
08-0133_f1_0005_3701.3_1018.1,3701.3,1018.1,0.805473
08-0133_f1_0005_3724.34_1017.24,3724.34,1017.24,-0.195165
08-0133_f1_0005_3822_1016.08,3822,1016.08,0.590363
08-0133_f1_0005_3885.48_1019.33,3885.48,1019.33,1.29143
08-0133_f1_0005_3680.44_1015.56,3680.44,1015.56,1.25644
08-0133_f1_0005_3712.9_1016.71,3712.9,1016.71,1.50952
08-0133_f1_0005_3770.91_1014.07,3770.91,1014.07,1.34373
08-0133_f1_0005_3855.72_1017.64,3855.72,1017.64,-1.3853
08-0133_f1_0005_3891.14_1013.02,3891.14,1013.02,0.148947
08-0133_f1_0005_3742.5_1016.1,3742.5,1016.1,0.827871
08-0133_f1_0005_3799.7_1017.86,3799.7,1017.86,0.064082
08-0133_f1_0005_3877.42_1014.34,3877.42,1014.34,0.777425
08-0133_f1_0005_3805.45_1014.98,3805.45,1014.98,0.532136
08-0133_f1_0005_3795.65_1016.38,3795.65,1016.38,0.88166
08-0133_f1_0005_3883.67_1015.54,3883.67,1015.54,0.866058
08-0133_f1_0005_3812.2_1012.13,3812.2,1012.13,0.077499
08-0133_f1_0005_3652.35_1014.2,3652.35,1014.2,-1.51142
08-0133_f1_0005_3818.74_1014.37,3818.74,1014.37,-1.13861
08-0133_f1_0005_3672.19_1012.15,3672.19,1012.15,-1.16115
08-0133_f1_0005_3758.45_1013.21,3758.45,1013.21,-1.22268
08-0133_f1_0005_3696.97_1010.36,3696.97,1010.36,-1.5422
08-0133_f1_0005_3736.61_1005.95,3736.61,1005.95,-0.27128
08-0133_f1_0005_3801.21_1011.07,3801.21,1011.07,0.458216
08-0133_f1_0005_3939.74_1007.93,3939.74,1007.93,-0.767499
08-0133_f1_0005_3657.19_1011.03,3657.19,1011.03,-0.343654
08-0133_f1_0005_3723.15_1010.22,3723.15,1010.22,-0.585609
08-0133_f1_0005_3870.16_1012.91,3870.16,1012.91,-1.02624
08-0133_f1_0005_3712.37_1010.84,3712.37,1010.84,-0.823339
08-0133_f1_0005_3764.75_1010.25,3764.75,1010.25,1.07049
08-0133_f1_0005_3843.7_1011.7,3843.7,1011.7,0.148831
08-0133_f1_0005_3851.61_1011.25,3851.61,1011.25,-1.22601
