UniqID_NUCL,N_COM_X,N_COM_Y,N_Orient
07-0195_f2_0011_-1008.17_-4281.54,-1008.17,-4281.54,-1.09615
07-0195_f2_0011_-914.536_-4281.97,-914.536,-4281.97,0.483502
07-0195_f2_0011_-988.828_-4284.03,-988.828,-4284.03,0.781651
07-0195_f2_0011_-1182.19_-4283.53,-1182.19,-4283.53,0.311406
07-0195_f2_0011_-1055.2_-4284.48,-1055.2,-4284.48,-0.893779
07-0195_f2_0011_-1184.6_-4287.88,-1184.6,-4287.88,0.366573
07-0195_f2_0011_-907.286_-4287.33,-907.286,-4287.33,-0.521517
07-0195_f2_0011_-988.371_-4291.97,-988.371,-4291.97,0.817851
07-0195_f2_0011_-1065.76_-4286.43,-1065.76,-4286.43,-1.17574
07-0195_f2_0011_-1028.55_-4288.36,-1028.55,-4288.36,-0.513631
07-0195_f2_0011_-1300.1_-4285.5,-1300.1,-4285.5,1.48473
07-0195_f2_0011_-1306.47_-4286.94,-1306.47,-4286.94,-0.729827
07-0195_f2_0011_-1047.36_-4287.97,-1047.36,-4287.97,-0.55644
07-0195_f2_0011_-916.459_-4289.48,-916.459,-4289.48,-0.75797
07-0195_f2_0011_-1294.61_-4289.12,-1294.61,-4289.12,-1.40825
07-0195_f2_0011_-1268.93_-4289.52,-1268.93,-4289.52,-1.38614
07-0195_f2_0011_-1173.63_-4290.85,-1173.63,-4290.85,1.04793
07-0195_f2_0011_-1276.73_-4292.72,-1276.73,-4292.72,-0.380609
07-0195_f2_0011_-1078.93_-4294.71,-1078.93,-4294.71,-1.38005
07-0195_f2_0011_-1302.46_-4290.84,-1302.46,-4290.84,1.36996
07-0195_f2_0011_-1287.56_-4292.16,-1287.56,-4292.16,-1.01103
07-0195_f2_0011_-911.214_-4291.53,-911.214,-4291.53,-0.001399
07-0195_f2_0011_-1067.28_-4295.37,-1067.28,-4295.37,0.000792
07-0195_f2_0011_-1044.16_-4292.83,-1044.16,-4292.83,-0.868355
07-0195_f2_0011_-975.571_-4295.36,-975.571,-4295.36,0.389752
07-0195_f2_0011_-922.984_-4292.88,-922.984,-4292.88,0.613527
07-0195_f2_0011_-1281.19_-4293.03,-1281.19,-4293.03,-1.08531
07-0195_f2_0011_-1094.18_-4301.95,-1094.18,-4301.95,0.86169
07-0195_f2_0011_-1027.4_-4295.96,-1027.4,-4295.96,-1.30519
07-0195_f2_0011_-1296.96_-4294.68,-1296.96,-4294.68,-1.34884
07-0195_f2_0011_-1086.78_-4298.79,-1086.78,-4298.79,0.337325
07-0195_f2_0011_-1059.16_-4294.61,-1059.16,-4294.61,-0.857679
07-0195_f2_0011_-991.376_-4297.05,-991.376,-4297.05,-1.48011
07-0195_f2_0011_-915.963_-4297.15,-915.963,-4297.15,-1.27682
07-0195_f2_0011_-1305.57_-4296.67,-1305.57,-4296.67,-1.10966
07-0195_f2_0011_-1042.4_-4296.18,-1042.4,-4296.18,-1.31943
07-0195_f2_0011_-901.429_-4298.39,-901.429,-4298.39,-0.876681
07-0195_f2_0011_-1256.91_-4298.92,-1256.91,-4298.92,-1.4628
07-0195_f2_0011_-1282.18_-4299.53,-1282.18,-4299.53,-0.755687
07-0195_f2_0011_-923.833_-4300.31,-923.833,-4300.31,0.069503
07-0195_f2_0011_-1288.19_-4299,-1288.19,-4299,-0.874512
07-0195_f2_0011_-966.891_-4300.48,-966.891,-4300.48,-0.284699
07-0195_f2_0011_-1294.19_-4299.31,-1294.19,-4299.31,0.340083
07-0195_f2_0011_-1025.89_-4301.76,-1025.89,-4301.76,-0.869048
07-0195_f2_0011_-1057_-4301.89,-1057,-4301.89,-0.901713
07-0195_f2_0011_-992.8_-4305.47,-992.8,-4305.47,0.878498
07-0195_f2_0011_-909.383_-4301.9,-909.383,-4301.9,-0.105778
07-0195_f2_0011_-985.102_-4303.19,-985.102,-4303.19,0.488513
07-0195_f2_0011_-1043.24_-4302.1,-1043.24,-4302.1,1.4265
07-0195_f2_0011_-979.24_-4302.57,-979.24,-4302.57,-0.009355
07-0195_f2_0011_-1300.09_-4302.62,-1300.09,-4302.62,1.53896
07-0195_f2_0011_-928.692_-4306.12,-928.692,-4306.12,0.051744
07-0195_f2_0011_-901.126_-4304.08,-901.126,-4304.08,-0.909055
07-0195_f2_0011_-954.119_-4305.93,-954.119,-4305.93,-0.924828
07-0195_f2_0011_-1051.98_-4305.92,-1051.98,-4305.92,-1.49171
07-0195_f2_0011_-919.741_-4307.44,-919.741,-4307.44,-0.610219
07-0195_f2_0011_-1279.47_-4303.77,-1279.47,-4303.77,-1.55733
07-0195_f2_0011_-1032.53_-4308.82,-1032.53,-4308.82,-0.831948
07-0195_f2_0011_-1257.79_-4305.58,-1257.79,-4305.58,1.22165
07-0195_f2_0011_-934.464_-4309.24,-934.464,-4309.24,-0.277697
07-0195_f2_0011_-1294.97_-4308.37,-1294.97,-4308.37,-1.06161
07-0195_f2_0011_-1276.66_-4306.99,-1276.66,-4306.99,-0.846146
07-0195_f2_0011_-1025.48_-4307.42,-1025.48,-4307.42,-1.35321
07-0195_f2_0011_-1286.59_-4309.35,-1286.59,-4309.35,-0.008556
07-0195_f2_0011_-997.932_-4313.15,-997.932,-4313.15,0.15758
07-0195_f2_0011_-1248.27_-4312.67,-1248.27,-4312.67,-0.600601
07-0195_f2_0011_-914.548_-4310.19,-914.548,-4310.19,-1.30284
07-0195_f2_0011_-1254.5_-4312,-1254.5,-4312,-0.673562
07-0195_f2_0011_-1259.78_-4310.61,-1259.78,-4310.61,-0.808526
07-0195_f2_0011_-1266.7_-4313.04,-1266.7,-4313.04,-0.5834
07-0195_f2_0011_-1293.29_-4312.3,-1293.29,-4312.3,-0.814802
07-0195_f2_0011_-1031.05_-4314.49,-1031.05,-4314.49,-1.00037
07-0195_f2_0011_-988.5_-4314.53,-988.5,-4314.53,1.30882
07-0195_f2_0011_-915.543_-4316.78,-915.543,-4316.78,-0.758941
07-0195_f2_0011_-1046.53_-4314.18,-1046.53,-4314.18,-0.469578
07-0195_f2_0011_-1232.21_-4315.95,-1232.21,-4315.95,0.674499
07-0195_f2_0011_-1290.47_-4315.74,-1290.47,-4315.74,-0.973118
07-0195_f2_0011_-1043.16_-4319.08,-1043.16,-4319.08,-0.607488
07-0195_f2_0011_-1263.27_-4318.37,-1263.27,-4318.37,-1.09783
07-0195_f2_0011_-1277.83_-4318.4,-1277.83,-4318.4,-1.14826
07-0195_f2_0011_-1245.76_-4317.4,-1245.76,-4317.4,-0.82611
07-0195_f2_0011_-1089.83_-4316.82,-1089.83,-4316.82,-1.54127
07-0195_f2_0011_-1097.65_-4320.21,-1097.65,-4320.21,1.32383
07-0195_f2_0011_-1022.74_-4318.53,-1022.74,-4318.53,1.35721
07-0195_f2_0011_-872.455_-4321.19,-872.455,-4321.19,1.4812
07-0195_f2_0011_-866.245_-4319.41,-866.245,-4319.41,-0.466994
07-0195_f2_0011_-860.32_-4321.83,-860.32,-4321.83,-1.55244
07-0195_f2_0011_-1286.9_-4319.14,-1286.9,-4319.14,-0.874111
07-0195_f2_0011_-1026.84_-4321.48,-1026.84,-4321.48,0.730041
07-0195_f2_0011_-1297.86_-4321.29,-1297.86,-4321.29,1.33451
07-0195_f2_0011_-1016.15_-4322.16,-1016.15,-4322.16,-0.255187
07-0195_f2_0011_-988.294_-4320.32,-988.294,-4320.32,1.44714
07-0195_f2_0011_-903.145_-4322.01,-903.145,-4322.01,-0.839135
07-0195_f2_0011_-896.898_-4324.04,-896.898,-4324.04,-0.553566
07-0195_f2_0011_-886.895_-4324.54,-886.895,-4324.54,-0.85733
07-0195_f2_0011_-1272.95_-4321.35,-1272.95,-4321.35,-0.925139
07-0195_f2_0011_-1238.23_-4320.82,-1238.23,-4320.82,-1.52037
07-0195_f2_0011_-1036.05_-4321.29,-1036.05,-4321.29,-1.01273
07-0195_f2_0011_-1261.78_-4323.32,-1261.78,-4323.32,-1.20234
07-0195_f2_0011_-1104.77_-4321.76,-1104.77,-4321.76,-0.205151
07-0195_f2_0011_-997.678_-4322.51,-997.678,-4322.51,-1.15833
07-0195_f2_0011_-1250.98_-4322.23,-1250.98,-4322.23,-1.3797
07-0195_f2_0011_-1225.05_-4323.22,-1225.05,-4323.22,-1.02246
07-0195_f2_0011_-1244.21_-4325.94,-1244.21,-4325.94,1.25429
07-0195_f2_0011_-1034.22_-4336.3,-1034.22,-4336.3,-1.33777
07-0195_f2_0011_-878.714_-4325.1,-878.714,-4325.1,0.476053
07-0195_f2_0011_-1285.67_-4324.43,-1285.67,-4324.43,-0.577741
07-0195_f2_0011_-1230.97_-4324.52,-1230.97,-4324.52,-1.50435
07-0195_f2_0011_-1279.53_-4324.59,-1279.53,-4324.59,-1.0692
07-0195_f2_0011_-1051.45_-4328.93,-1051.45,-4328.93,-0.306327
07-0195_f2_0011_-1101.82_-4326.91,-1101.82,-4326.91,1.0176
07-0195_f2_0011_-869.445_-4328.99,-869.445,-4328.99,-0.491959
07-0195_f2_0011_-854.932_-4328.65,-854.932,-4328.65,-0.955105
07-0195_f2_0011_-1271.53_-4325.32,-1271.53,-4325.32,-1.12042
07-0195_f2_0011_-987.253_-4328.55,-987.253,-4328.55,1.1238
07-0195_f2_0011_-1111.69_-4328.75,-1111.69,-4328.75,1.21073
07-0195_f2_0011_-1096.18_-4325.65,-1096.18,-4325.65,0.867627
07-0195_f2_0011_-1039.01_-4327.61,-1039.01,-4327.61,-1.06821
07-0195_f2_0011_-909.964_-4327.8,-909.964,-4327.8,-1.22607
07-0195_f2_0011_-1021.86_-4326.28,-1021.86,-4326.28,-0.867225
07-0195_f2_0011_-1260.06_-4327.39,-1260.06,-4327.39,-0.794881
07-0195_f2_0011_-1254.17_-4327.26,-1254.17,-4327.26,-1.34945
07-0195_f2_0011_-1211.18_-4329.54,-1211.18,-4329.54,-1.16993
07-0195_f2_0011_-883.138_-4330.1,-883.138,-4330.1,-0.72274
07-0195_f2_0011_-875.597_-4330.2,-875.597,-4330.2,-0.60884
07-0195_f2_0011_-1280.58_-4330.41,-1280.58,-4330.41,-1.10859
