UniqID_NUCL,N_COM_X,N_COM_Y,N_Orient
04-0145_f2_0001_6148.71_261.554,6148.71,261.554,-1.5066
04-0145_f2_0001_6083.08_256.937,6083.08,256.937,1.49614
04-0145_f2_0001_6075.75_257.969,6075.75,257.969,-0.880545
04-0145_f2_0001_6057.93_257.232,6057.93,257.232,-1.28824
04-0145_f2_0001_6142.93_255.548,6142.93,255.548,-1.21328
04-0145_f2_0001_6153.52_249.882,6153.52,249.882,-1.55839
04-0145_f2_0001_6151.64_254.895,6151.64,254.895,1.09174
04-0145_f2_0001_6053.62_249.562,6053.62,249.562,1.43502
04-0145_f2_0001_6061.1_251.435,6061.1,251.435,0.804353
04-0145_f2_0001_6062.77_245.684,6062.77,245.684,1.56682
04-0145_f2_0001_6046.67_245.595,6046.67,245.595,1.2997
04-0145_f2_0001_6147.04_243.625,6147.04,243.625,-1.5529
04-0145_f2_0001_6056.43_241.331,6056.43,241.331,1.1835
04-0145_f2_0001_6065.78_240.231,6065.78,240.231,-1.24271
04-0145_f2_0001_6152.76_239.451,6152.76,239.451,1.5673
04-0145_f2_0001_6047.43_238.861,6047.43,238.861,0.565051
04-0145_f2_0001_6042.96_235.918,6042.96,235.918,-1.39625
04-0145_f2_0001_6055.22_233.678,6055.22,233.678,0.668373
04-0145_f2_0001_6143.36_234.384,6143.36,234.384,1.4698
04-0145_f2_0001_6151.49_235.516,6151.49,235.516,-1.51394
04-0145_f2_0001_6048.73_231.46,6048.73,231.46,0.976946
04-0145_f2_0001_6152.08_228.247,6152.08,228.247,1.2525
04-0145_f2_0001_6044.91_226.716,6044.91,226.716,0.577647
04-0145_f2_0001_6146.78_224.253,6146.78,224.253,0.660915
04-0145_f2_0001_6039.45_224.46,6039.45,224.46,0.443529
04-0145_f2_0001_6141.61_223.967,6141.61,223.967,0.532755
04-0145_f2_0001_6123.59_223.143,6123.59,223.143,0.793724
04-0145_f2_0001_6158.74_220.273,6158.74,220.273,-1.18068
04-0145_f2_0001_6152.52_220.219,6152.52,220.219,-0.276765
04-0145_f2_0001_6036.41_220.269,6036.41,220.269,0.892489
04-0145_f2_0001_6042.3_218.438,6042.3,218.438,0.42887
04-0145_f2_0001_6134.41_216.035,6134.41,216.035,0.704667
04-0145_f2_0001_6140.55_219.177,6140.55,219.177,1.14865
04-0145_f2_0001_6034.22_216.16,6034.22,216.16,1.44202
04-0145_f2_0001_6046.67_219.348,6046.67,219.348,0.779606
04-0145_f2_0001_6123.95_216.334,6123.95,216.334,-0.589449
04-0145_f2_0001_6150.04_215.901,6150.04,215.901,1.01499
04-0145_f2_0001_6130.05_214.313,6130.05,214.313,0.44633
04-0145_f2_0001_6157.24_213.741,6157.24,213.741,1.232
04-0145_f2_0001_6046.8_213.146,6046.8,213.146,-0.474789
04-0145_f2_0001_6143.88_212.906,6143.88,212.906,1.20214
04-0145_f2_0001_6126.4_211.263,6126.4,211.263,1.32734
04-0145_f2_0001_6036.97_211.66,6036.97,211.66,1.36193
04-0145_f2_0001_6116.94_209.491,6116.94,209.491,0.571922
04-0145_f2_0001_6149.81_210.202,6149.81,210.202,1.324
04-0145_f2_0001_6132.11_208.246,6132.11,208.246,0.574724
04-0145_f2_0001_6157.18_208.33,6157.18,208.33,1.14069
04-0145_f2_0001_6035.94_207.668,6035.94,207.668,1.15127
04-0145_f2_0001_6043.98_207.103,6043.98,207.103,0.491862
04-0145_f2_0001_6124.82_204.707,6124.82,204.707,0.562975
04-0145_f2_0001_6144.5_207.498,6144.5,207.498,0.810773
04-0145_f2_0001_6136.49_206.231,6136.49,206.231,0.004291
04-0145_f2_0001_6141.02_204.848,6141.02,204.848,0.601254
04-0145_f2_0001_6031.7_203.189,6031.7,203.189,1.26832
04-0145_f2_0001_6151.07_204.829,6151.07,204.829,1.34653
04-0145_f2_0001_6119.95_200.586,6119.95,200.586,0.53072
04-0145_f2_0001_6042.73_201.48,6042.73,201.48,0.69876
04-0145_f2_0001_6136.56_201.551,6136.56,201.551,1.48933
04-0145_f2_0001_6153.73_199.03,6153.73,199.03,-0.835433
04-0145_f2_0001_6146.08_200.679,6146.08,200.679,1.26901
04-0145_f2_0001_6026.44_200.477,6026.44,200.477,1.1263
04-0145_f2_0001_6109.34_197.282,6109.34,197.282,-0.717846
04-0145_f2_0001_6025.31_196.295,6025.31,196.295,1.31384
04-0145_f2_0001_6037.9_196.131,6037.9,196.131,1.44287
04-0145_f2_0001_6139.99_198.517,6139.99,198.517,-1.20661
04-0145_f2_0001_6126.39_196.851,6126.39,196.851,0.535384
04-0145_f2_0001_6116_195.063,6116,195.063,-0.34536
04-0145_f2_0001_6132.1_196.277,6132.1,196.277,-0.24959
04-0145_f2_0001_6144.59_196.118,6144.59,196.118,1.5078
04-0145_f2_0001_6138.59_194.44,6138.59,194.44,0.93142
04-0145_f2_0001_6121.59_192.711,6121.59,192.711,0.201862
04-0145_f2_0001_6150_194.65,6150,194.65,0.776094
04-0145_f2_0001_6032.06_193.069,6032.06,193.069,-1.36805
04-0145_f2_0001_6098.69_192.047,6098.69,192.047,0.027016
04-0145_f2_0001_6024.82_191.322,6024.82,191.322,1.19442
04-0145_f2_0001_6136.28_191.229,6136.28,191.229,0.853708
04-0145_f2_0001_6146.27_191.338,6146.27,191.338,1.41965
04-0145_f2_0001_6111.35_188.964,6111.35,188.964,-0.546191
04-0145_f2_0001_6038.41_190.954,6038.41,190.954,1.179
04-0145_f2_0001_6132.41_189.225,6132.41,189.225,0.766067
04-0145_f2_0001_6126.38_189.948,6126.38,189.948,-0.362918
04-0145_f2_0001_6116.98_188.188,6116.98,188.188,1.45085
04-0145_f2_0001_6032.72_188.147,6032.72,188.147,0.767785
04-0145_f2_0001_6105.4_186.97,6105.4,186.97,0.940255
04-0145_f2_0001_6142.28_187.332,6142.28,187.332,1.15566
04-0145_f2_0001_6123.24_185.089,6123.24,185.089,0.805279
04-0145_f2_0001_6129.27_185.131,6129.27,185.131,0.123306
04-0145_f2_0001_6101.84_183.698,6101.84,183.698,0.386474
04-0145_f2_0001_6027.96_182.549,6027.96,182.549,0.928567
04-0145_f2_0001_6115.39_183.176,6115.39,183.176,0.656493
04-0145_f2_0001_6134.39_184.001,6134.39,184.001,-1.40317
04-0145_f2_0001_6110.4_181.937,6110.4,181.937,0.601921
04-0145_f2_0001_6121.25_181.412,6121.25,181.412,0.83627
04-0145_f2_0001_6127.99_180.446,6127.99,180.446,1.14714
04-0145_f2_0001_6106.86_178.579,6106.86,178.579,0.696499
04-0145_f2_0001_6023.74_178.203,6023.74,178.203,1.0844
04-0145_f2_0001_6011.28_175.271,6011.28,175.271,0.718914
04-0145_f2_0001_6099.41_177.271,6099.41,177.271,0.845594
04-0145_f2_0001_6135.82_180.015,6135.82,180.015,1.35956
04-0145_f2_0001_6113.53_176.466,6113.53,176.466,-1.32336
04-0145_f2_0001_6120.68_177.373,6120.68,177.373,0.871259
04-0145_f2_0001_6135.81_175.033,6135.81,175.033,1.01413
04-0145_f2_0001_6104.65_173.06,6104.65,173.06,0.389713
04-0145_f2_0001_6110.31_169.876,6110.31,169.876,0.581081
04-0145_f2_0001_6115.11_171.93,6115.11,171.93,1.32603
04-0145_f2_0001_6007.47_168.36,6007.47,168.36,-1.47238
04-0145_f2_0001_6105.44_167.472,6105.44,167.472,1.07911
04-0145_f2_0001_6134.06_167.545,6134.06,167.545,0.925639
04-0145_f2_0001_6096.2_163.247,6096.2,163.247,-1.15271
04-0145_f2_0001_6128.65_165.559,6128.65,165.559,-0.880622
04-0145_f2_0001_6010.43_162.306,6010.43,162.306,1.1032
04-0145_f2_0001_6111.05_161.417,6111.05,161.417,0.549003
04-0145_f2_0001_6002.43_158.759,6002.43,158.759,-1.46032
04-0145_f2_0001_6104.83_161.513,6104.83,161.513,-1.41078
04-0145_f2_0001_6078.76_158.741,6078.76,158.741,-0.530984
04-0145_f2_0001_6100.59_156.822,6100.59,156.822,1.51966
04-0145_f2_0001_6087.32_156.136,6087.32,156.136,-1.28593
04-0145_f2_0001_6105.83_156.78,6105.83,156.78,-1.23493
04-0145_f2_0001_6097.52_153.751,6097.52,153.751,1.1916
04-0145_f2_0001_6007.64_152.074,6007.64,152.074,1.39062
04-0145_f2_0001_6079.52_151.466,6079.52,151.466,-0.995785
04-0145_f2_0001_6090.91_152.033,6090.91,152.033,1.39855
04-0145_f2_0001_6001.88_147.461,6001.88,147.461,1.13255
04-0145_f2_0001_6088.13_148.396,6088.13,148.396,1.09961
04-0145_f2_0001_6094.62_148.931,6094.62,148.931,-0.889077
04-0145_f2_0001_6100.01_145.262,6100.01,145.262,1.06283
04-0145_f2_0001_5994.74_146.932,5994.74,146.932,0.757762
04-0145_f2_0001_6082.7_143.521,6082.7,143.521,1.44707
04-0145_f2_0001_5998.51_143.013,5998.51,143.013,1.3285
04-0145_f2_0001_6004.53_140.611,6004.53,140.611,1.35017
04-0145_f2_0001_5997.42_136.579,5997.42,136.579,1.14758
04-0145_f2_0001_6091.66_140.12,6091.66,140.12,1.32997
04-0145_f2_0001_6097.54_139.169,6097.54,139.169,1.23188
04-0145_f2_0001_6074.16_137.747,6074.16,137.747,-0.536607
04-0145_f2_0001_6083.38_133.798,6083.38,133.798,1.12136
04-0145_f2_0001_6095.98_133.946,6095.98,133.946,1.11251
04-0145_f2_0001_6075.97_133.829,6075.97,133.829,0.923453
04-0145_f2_0001_5996.28_129.438,5996.28,129.438,1.38123
04-0145_f2_0001_6088.01_126.931,6088.01,126.931,-1.19332
04-0145_f2_0001_6096.41_128.374,6096.41,128.374,1.52843
04-0145_f2_0001_6111.36_126.061,6111.36,126.061,-0.953763
04-0145_f2_0001_6093.08_123.73,6093.08,123.73,1.4679
04-0145_f2_0001_6086.41_121.795,6086.41,121.795,1.20067
04-0145_f2_0001_5996.27_120.447,5996.27,120.447,1.14577
04-0145_f2_0001_6078.49_118.34,6078.49,118.34,1.53983
04-0145_f2_0001_5990.9_115.967,5990.9,115.967,0.891933
04-0145_f2_0001_6096.09_114.71,6096.09,114.71,-1.29275
04-0145_f2_0001_6088.34_115.922,6088.34,115.922,-1.40442
04-0145_f2_0001_6072.6_108.005,6072.6,108.005,0.587295
04-0145_f2_0001_6112.96_111.229,6112.96,111.229,0.237768
04-0145_f2_0001_6076.68_111.351,6076.68,111.351,1.40198
04-0145_f2_0001_6086.93_111.576,6086.93,111.576,1.5241
04-0145_f2_0001_5993.57_108.13,5993.57,108.13,0.842759
04-0145_f2_0001_6002.77_106.981,6002.77,106.981,0.973917
04-0145_f2_0001_6096.5_110.197,6096.5,110.197,1.25699
04-0145_f2_0001_5987.43_108.538,5987.43,108.538,1.02313
04-0145_f2_0001_6091.19_107.815,6091.19,107.815,-0.848226
04-0145_f2_0001_6081.59_104.987,6081.59,104.987,0.838194
04-0145_f2_0001_6085.39_107.435,6085.39,107.435,0.925905
04-0145_f2_0001_6096.22_105.972,6096.22,105.972,-1.1422
04-0145_f2_0001_5992.58_100.222,5992.58,100.222,-1.07116
04-0145_f2_0001_6109.06_99.6121,6109.06,99.6121,0.478796
04-0145_f2_0001_6077.92_98.89,6077.92,98.89,-1.22269
04-0145_f2_0001_6097.99_100.26,6097.99,100.26,1.54754
04-0145_f2_0001_6090.14_99.612,6090.14,99.612,-1.35646
04-0145_f2_0001_5985.87_97.1804,5985.87,97.1804,1.53755
04-0145_f2_0001_6002.39_96.8493,6002.39,96.8493,-1.11529
04-0145_f2_0001_6124.77_96.3459,6124.77,96.3459,0.99804
04-0145_f2_0001_5993.47_95.1853,5993.47,95.1853,1.46967
04-0145_f2_0001_6094.91_95.7291,6094.91,95.7291,-0.063397
04-0145_f2_0001_6083.01_93.7894,6083.01,93.7894,1.35654
04-0145_f2_0001_6090.08_94.8814,6090.08,94.8814,0.988241
04-0145_f2_0001_6102.38_93.2558,6102.38,93.2558,1.48106
04-0145_f2_0001_5988.57_93.0559,5988.57,93.0559,1.22465
04-0145_f2_0001_6074.24_93.0383,6074.24,93.0383,0.621603
04-0145_f2_0001_5981.98_89.9882,5981.98,89.9882,-0.981016
04-0145_f2_0001_6078.49_89.8394,6078.49,89.8394,0.236045
04-0145_f2_0001_5989.17_88.7055,5989.17,88.7055,1.33548
04-0145_f2_0001_6085.11_89.3484,6085.11,89.3484,-1.16059
04-0145_f2_0001_6103.8_87.0364,6103.8,87.0364,0.298301
04-0145_f2_0001_5984.16_83.5186,5984.16,83.5186,-1.51014
04-0145_f2_0001_6090.18_85.0487,6090.18,85.0487,1.44972
04-0145_f2_0001_6073.65_84.3557,6073.65,84.3557,1.07011
04-0145_f2_0001_6081.88_85.2988,6081.88,85.2988,1.55387
04-0145_f2_0001_6111.69_82.0128,6111.69,82.0128,1.47093
04-0145_f2_0001_6121.25_80.614,6121.25,80.614,0.434637
04-0145_f2_0001_6086.02_79.9461,6086.02,79.9461,1.11393
04-0145_f2_0001_6094.29_79.9687,6094.29,79.9687,-1.45397
04-0145_f2_0001_6066.81_78.3758,6066.81,78.3758,1.20131
04-0145_f2_0001_6079.28_80.7759,6079.28,80.7759,1.05883
04-0145_f2_0001_6107.63_78.2121,6107.63,78.2121,0.602038
04-0145_f2_0001_5996.46_77.0784,5996.46,77.0784,1.14449
04-0145_f2_0001_5989.22_79.1403,5989.22,79.1403,1.51778
04-0145_f2_0001_6075.01_78.5046,6075.01,78.5046,1.46278
04-0145_f2_0001_6113.61_73.9957,6113.61,73.9957,-1.1087
04-0145_f2_0001_5981.79_76.0444,5981.79,76.0444,1.56087
04-0145_f2_0001_6080.77_76.1677,6080.77,76.1677,-1.4716
04-0145_f2_0001_6102.08_74.5878,6102.08,74.5878,-1.28198
04-0145_f2_0001_6071.84_73.9833,6071.84,73.9833,0.753779
04-0145_f2_0001_6088.76_74.4753,6088.76,74.4753,1.54149
04-0145_f2_0001_5989.35_73.7428,5989.35,73.7428,1.08818
04-0145_f2_0001_6063.98_72.1844,6063.98,72.1844,-1.36027
04-0145_f2_0001_6083.63_72.7386,6083.63,72.7386,1.55098
04-0145_f2_0001_6077.59_70.8398,6077.59,70.8398,-1.40855
04-0145_f2_0001_6093.51_69.569,6093.51,69.569,-1.48522
04-0145_f2_0001_5982.18_69.2052,5982.18,69.2052,1.45338
04-0145_f2_0001_6070.2_69.6393,6070.2,69.6393,1.04308
04-0145_f2_0001_6126.4_70.0747,6126.4,70.0747,-1.48031
04-0145_f2_0001_6083.3_68.643,6083.3,68.643,-1.3593
04-0145_f2_0001_6112.87_65.8303,6112.87,65.8303,-1.4822
04-0145_f2_0001_6122.04_65.6928,6122.04,65.6928,1.54604
04-0145_f2_0001_6131.21_67.7758,6131.21,67.7758,-1.16047
04-0145_f2_0001_6066.32_65.4168,6066.32,65.4168,-1.47566
04-0145_f2_0001_6101.74_66.0679,6101.74,66.0679,-1.47905
04-0145_f2_0001_6077.03_65.6911,6077.03,65.6911,1.05006
04-0145_f2_0001_6087.75_65.2971,6087.75,65.2971,1.27081
04-0145_f2_0001_6073.93_62.3289,6073.93,62.3289,1.31944
04-0145_f2_0001_5979.05_62.5468,5979.05,62.5468,0.537539
04-0145_f2_0001_5983.18_60.1237,5983.18,60.1237,0.730897
04-0145_f2_0001_6083.53_62.5285,6083.53,62.5285,1.49153
04-0145_f2_0001_6093.51_61.8696,6093.51,61.8696,1.12814
04-0145_f2_0001_5991.11_60.0228,5991.11,60.0228,-1.24099
04-0145_f2_0001_6098.69_62.1815,6098.69,62.1815,1.32051
04-0145_f2_0001_6122.13_59.6496,6122.13,59.6496,1.50004
04-0145_f2_0001_6068.27_58.5838,6068.27,58.5838,1.07006
04-0145_f2_0001_6077.86_58.1729,6077.86,58.1729,-1.0263
04-0145_f2_0001_6063.63_55.265,6063.63,55.265,0.839416
04-0145_f2_0001_6085.67_58.4442,6085.67,58.4442,1.48797
04-0145_f2_0001_6100.29_57.4986,6100.29,57.4986,1.47221
04-0145_f2_0001_5981.28_57.1887,5981.28,57.1887,1.09677
04-0145_f2_0001_6123.31_55.7686,6123.31,55.7686,-0.887997
04-0145_f2_0001_5989.63_54.6545,5989.63,54.6545,1.4791
04-0145_f2_0001_6080.77_55.4352,6080.77,55.4352,-1.17521
04-0145_f2_0001_6090.49_53.5136,6090.49,53.5136,-1.54889
04-0145_f2_0001_6073.32_52.8327,6073.32,52.8327,1.44777
04-0145_f2_0001_6106.06_50.6637,6106.06,50.6637,0.598596
04-0145_f2_0001_6082.61_52.3486,6082.61,52.3486,-1.22031
04-0145_f2_0001_5979.5_51.7219,5979.5,51.7219,1.44135
04-0145_f2_0001_6099.99_49.3166,6099.99,49.3166,-1.15103
04-0145_f2_0001_5996.37_49.7104,5996.37,49.7104,-1.34069
04-0145_f2_0001_6061_49.3318,6061,49.3318,1.16131
04-0145_f2_0001_6068.27_50.4237,6068.27,50.4237,0.586
04-0145_f2_0001_6093.52_49.1992,6093.52,49.1992,-1.26588
04-0145_f2_0001_5986.44_48.3365,5986.44,48.3365,-0.974105
04-0145_f2_0001_6123.06_47.7988,6123.06,47.7988,-1.23031
04-0145_f2_0001_6087.08_49.0754,6087.08,49.0754,1.46592
04-0145_f2_0001_6075.72_46.4713,6075.72,46.4713,1.46515
04-0145_f2_0001_6066.97_45.5172,6066.97,45.5172,1.49114
04-0145_f2_0001_6085.83_45.8225,6085.83,45.8225,1.46426
04-0145_f2_0001_6116.96_43.7552,6116.96,43.7552,-1.15206
04-0145_f2_0001_6090.79_43.1874,6090.79,43.1874,-0.909355
04-0145_f2_0001_6100.81_41.5986,6100.81,41.5986,1.27008
04-0145_f2_0001_5986.25_41.2828,5986.25,41.2828,-1.20517
04-0145_f2_0001_6063.69_40.5668,6063.69,40.5668,-1.39059
04-0145_f2_0001_5980.25_41.5852,5980.25,41.5852,-1.27185
04-0145_f2_0001_6086.15_42.1077,6086.15,42.1077,1.06844
04-0145_f2_0001_6070.81_39.9367,6070.81,39.9367,1.5622
04-0145_f2_0001_5992.41_38.8441,5992.41,38.8441,-1.23822
04-0145_f2_0001_6078.86_39.9846,6078.86,39.9846,1.46348
04-0145_f2_0001_6098.02_34.3035,6098.02,34.3035,0.481782
04-0145_f2_0001_6084.86_38.1444,6084.86,38.1444,-1.02871
04-0145_f2_0001_6123.71_37.5894,6123.71,37.5894,1.17191
04-0145_f2_0001_6088.95_36.0761,6088.95,36.0761,-0.364789
04-0145_f2_0001_6075.55_35.5211,6075.55,35.5211,0.418406
04-0145_f2_0001_5984.15_36.3372,5984.15,36.3372,1.45965
04-0145_f2_0001_6080.45_35.6951,6080.45,35.6951,-1.42301
04-0145_f2_0001_6067.87_33.0381,6067.87,33.0381,0.135839
04-0145_f2_0001_5989.23_32.3,5989.23,32.3,-1.40259
04-0145_f2_0001_6084.45_32.6024,6084.45,32.6024,1.14155
04-0145_f2_0001_6000.5_31.2748,6000.5,31.2748,1.0555
04-0145_f2_0001_6060.19_28.4204,6060.19,28.4204,0.636676
04-0145_f2_0001_6073.97_30.9032,6073.97,30.9032,-0.928045
04-0145_f2_0001_6079.25_29.926,6079.25,29.926,-1.05875
04-0145_f2_0001_6090.68_29.3476,6090.68,29.3476,-0.211622
04-0145_f2_0001_5995.67_30.3488,5995.67,30.3488,-1.11543
04-0145_f2_0001_6109.9_26.0695,6109.9,26.0695,1.12088
04-0145_f2_0001_5988.21_27.6484,5988.21,27.6484,-1.35307
04-0145_f2_0001_6084.86_27.3808,6084.86,27.3808,-1.49512
04-0145_f2_0001_5999.2_26.9781,5999.2,26.9781,-1.53827
04-0145_f2_0001_6070.56_24.7068,6070.56,24.7068,-1.25727
04-0145_f2_0001_5989.87_22.8413,5989.87,22.8413,-0.969588
04-0145_f2_0001_6005.32_24.752,6005.32,24.752,-1.39116
04-0145_f2_0001_6091.45_23.9542,6091.45,23.9542,-1.12041
04-0145_f2_0001_6077.8_24.1326,6077.8,24.1326,-1.22683
04-0145_f2_0001_6084.63_22.4137,6084.63,22.4137,1.29043
04-0145_f2_0001_6129.89_21.8653,6129.89,21.8653,0.715436
04-0145_f2_0001_6000.35_23.1594,6000.35,23.1594,1.49456
04-0145_f2_0001_5995.59_20.1924,5995.59,20.1924,-1.39489
04-0145_f2_0001_6094.22_19.8329,6094.22,19.8329,-1.12447
04-0145_f2_0001_6075.12_18.8691,6075.12,18.8691,-1.31349
04-0145_f2_0001_6001.64_19.632,6001.64,19.632,-0.396922
04-0145_f2_0001_6098.51_16.2945,6098.51,16.2945,-1.4215
04-0145_f2_0001_6061.96_17.6597,6061.96,17.6597,1.52987
04-0145_f2_0001_6084.28_17.468,6084.28,17.468,1.51012
04-0145_f2_0001_6127.14_13.5404,6127.14,13.5404,1.1103
04-0145_f2_0001_5997.57_15.5505,5997.57,15.5505,-1.40287
04-0145_f2_0001_5987.15_12.0517,5987.15,12.0517,1.44889
04-0145_f2_0001_6078.79_14.1321,6078.79,14.1321,-1.49554
04-0145_f2_0001_6103.16_13.2955,6103.16,13.2955,-1.50463
04-0145_f2_0001_6092.56_12.6669,6092.56,12.6669,1.28365
04-0145_f2_0001_6072.82_12.0171,6072.82,12.0171,0.777788
04-0145_f2_0001_6085.7_13.3249,6085.7,13.3249,1.4548
04-0145_f2_0001_6066.02_9.18676,6066.02,9.18676,0.999415
04-0145_f2_0001_5994_11.4377,5994,11.4377,0.995846
04-0145_f2_0001_6080.25_9.95538,6080.25,9.95538,1.493
04-0145_f2_0001_5992.54_7.01237,5992.54,7.01237,1.02047
04-0145_f2_0001_6089.42_7.55327,6089.42,7.55327,-1.40015
04-0145_f2_0001_6094.3_6.78025,6094.3,6.78025,-1.09167
04-0145_f2_0001_6076.25_5.99433,6076.25,5.99433,-1.46439
04-0145_f2_0001_6100.32_5.80931,6100.32,5.80931,-1.49209
04-0145_f2_0001_6116.68_4.52436,6116.68,4.52436,0.591975
04-0145_f2_0001_5985.75_2.40203,5985.75,2.40203,1.30282
04-0145_f2_0001_6082.6_4.43626,6082.6,4.43626,-1.12303
04-0145_f2_0001_6087.68_2.44207,6087.68,2.44207,-1.09498
04-0145_f2_0001_5976.3_0.418702,5976.3,0.418702,-0.74025
04-0145_f2_0001_6094.5_3.32418,6094.5,3.32418,-1.21787
04-0145_f2_0001_6063.6_0.106011,6063.6,0.106011,-0.409484
04-0145_f2_0001_6075.64_0.938121,6075.64,0.938121,1.41741
04-0145_f2_0001_5992.4_-1.40454,5992.4,-1.40454,-0.89792
