UniqID_NUCL,N_COM_X,N_COM_Y,N_Orient
04-0145_f2_0003_6404.8_57.3929,6404.8,57.3929,0.16465
04-0145_f2_0003_6451.09_60.1365,6451.09,60.1365,1.251
04-0145_f2_0003_6412.62_56.3195,6412.62,56.3195,0.656255
04-0145_f2_0003_6464.28_54.9033,6464.28,54.9033,-1.19704
04-0145_f2_0003_6401.2_50.5116,6401.2,50.5116,0.511428
04-0145_f2_0003_6394.67_45.8878,6394.67,45.8878,0.690651
04-0145_f2_0003_6406.78_45.9036,6406.78,45.9036,-0.97469
04-0145_f2_0003_6551.77_44.9114,6551.77,44.9114,-0.872155
04-0145_f2_0003_6557.39_44.9691,6557.39,44.9691,-1.16593
04-0145_f2_0003_6390.01_39.7732,6390.01,39.7732,0.531302
04-0145_f2_0003_6537.88_39.2175,6537.88,39.2175,-0.81826
04-0145_f2_0003_6548.05_38.6852,6548.05,38.6852,1.12917
04-0145_f2_0003_6580.79_34.4958,6580.79,34.4958,-1.15503
04-0145_f2_0003_6573.54_37.7955,6573.54,37.7955,-1.13429
04-0145_f2_0003_6519.28_37.7021,6519.28,37.7021,-1.22856
04-0145_f2_0003_6383.69_34.9181,6383.69,34.9181,0.895538
04-0145_f2_0003_6590.64_32.038,6590.64,32.038,0.834455
04-0145_f2_0003_6555.24_34.2152,6555.24,34.2152,-0.891198
04-0145_f2_0003_6508.46_34.4283,6508.46,34.4283,1.38642
04-0145_f2_0003_6568.08_35.3416,6568.08,35.3416,1.50592
04-0145_f2_0003_6524.76_31.4749,6524.76,31.4749,-1.15614
04-0145_f2_0003_6546.14_31.6106,6546.14,31.6106,-0.618244
04-0145_f2_0003_6565.29_31.533,6565.29,31.533,1.08454
04-0145_f2_0003_6379.74_28.5739,6379.74,28.5739,0.58361
04-0145_f2_0003_6514.48_27.7024,6514.48,27.7024,-0.284524
04-0145_f2_0003_6389.58_27.4036,6389.58,27.4036,1.23296
04-0145_f2_0003_6394.51_30.375,6394.51,30.375,-1.50984
04-0145_f2_0003_6573.94_29.998,6573.94,29.998,1.10353
04-0145_f2_0003_6600.51_29.2677,6600.51,29.2677,-0.906071
04-0145_f2_0003_6383.61_30.4054,6383.61,30.4054,0.963271
04-0145_f2_0003_6492.04_27.829,6492.04,27.829,-1.26551
04-0145_f2_0003_6503.9_26.9824,6503.9,26.9824,0.440451
04-0145_f2_0003_6482.8_26.4401,6482.8,26.4401,-0.692561
04-0145_f2_0003_6622.61_27.5711,6622.61,27.5711,-0.313534
04-0145_f2_0003_6628.68_24.024,6628.68,24.024,-1.18786
04-0145_f2_0003_6374.47_25.5455,6374.47,25.5455,1.32408
04-0145_f2_0003_6615.18_26.5851,6615.18,26.5851,-0.718126
04-0145_f2_0003_6498.05_24.7461,6498.05,24.7461,0.059267
04-0145_f2_0003_6520.08_26.2097,6520.08,26.2097,1.40758
04-0145_f2_0003_6386.56_22.6153,6386.56,22.6153,0.918821
04-0145_f2_0003_6374.07_16.1244,6374.07,16.1244,0.646096
04-0145_f2_0003_6639.3_18.2659,6639.3,18.2659,1.46171
04-0145_f2_0003_6472.03_20.6001,6472.03,20.6001,-1.34305
04-0145_f2_0003_6379.68_19.9971,6379.68,19.9971,1.03593
04-0145_f2_0003_6483.88_19.8139,6483.88,19.8139,-0.060422
04-0145_f2_0003_6368.41_14.5838,6368.41,14.5838,0.679845
04-0145_f2_0003_6473.14_14.9646,6473.14,14.9646,-1.39321
04-0145_f2_0003_6646.78_15.1119,6646.78,15.1119,-0.421082
04-0145_f2_0003_6654.11_13.7089,6654.11,13.7089,1.29406
04-0145_f2_0003_6380.34_14.1662,6380.34,14.1662,0.614976
04-0145_f2_0003_6450.09_11.8949,6450.09,11.8949,-0.678595
04-0145_f2_0003_6666.13_4.7442,6666.13,4.7442,0.853179
04-0145_f2_0003_6443.61_6.40774,6443.61,6.40774,1.39498
04-0145_f2_0003_6375.64_5.89737,6375.64,5.89737,1.07342
04-0145_f2_0003_6657.64_5.26027,6657.64,5.26027,0.008595
04-0145_f2_0003_6434.03_0.619272,6434.03,0.619272,1.31409
04-0145_f2_0003_6358.51_-0.56413,6358.51,-0.56413,0.82061
04-0145_f2_0003_6444.84_1.69578,6444.84,1.69578,-1.44249
04-0145_f2_0003_6353.63_-7.06807,6353.63,-7.06807,0.867501
04-0145_f2_0003_6424.64_-8.04331,6424.64,-8.04331,1.32584
04-0145_f2_0003_6677.02_-7.42482,6677.02,-7.42482,0.904047
04-0145_f2_0003_6365.15_-11.2221,6365.15,-11.2221,0.843221
04-0145_f2_0003_6688.55_-9.08453,6688.55,-9.08453,1.45905
04-0145_f2_0003_6418.76_-12.8933,6418.76,-12.8933,1.44037
04-0145_f2_0003_6698.13_-12.4861,6698.13,-12.4861,0.487707
04-0145_f2_0003_6695.38_-16.8771,6695.38,-16.8771,0.427585
04-0145_f2_0003_6356.64_-17.5616,6356.64,-17.5616,0.829372
04-0145_f2_0003_6686.53_-15.9084,6686.53,-15.9084,0.966084
04-0145_f2_0003_6338.04_-17.4073,6338.04,-17.4073,-1.08314
04-0145_f2_0003_6350.36_-18.1299,6350.36,-18.1299,0.731985
04-0145_f2_0003_6346.55_-20.5891,6346.55,-20.5891,0.780048
04-0145_f2_0003_6418.96_-17.9115,6418.96,-17.9115,-1.37511
04-0145_f2_0003_6703.49_-19.8969,6703.49,-19.8969,-0.011298
04-0145_f2_0003_6707.69_-20.54,6707.69,-20.54,0.14678
04-0145_f2_0003_6339.97_-20.49,6339.97,-20.49,-0.532019
04-0145_f2_0003_6337.02_-25.0651,6337.02,-25.0651,0.927104
04-0145_f2_0003_6409.54_-24.5782,6409.54,-24.5782,-1.02575
04-0145_f2_0003_6711.35_-24.4273,6711.35,-24.4273,-0.915936
04-0145_f2_0003_6332.5_-27.9857,6332.5,-27.9857,0.446463
04-0145_f2_0003_6342.93_-23.613,6342.93,-23.613,0.480602
04-0145_f2_0003_6349.43_-31.2379,6349.43,-31.2379,0.819832
04-0145_f2_0003_6405.39_-30.956,6405.39,-30.956,-1.3408
04-0145_f2_0003_6341.34_-30.4904,6341.34,-30.4904,1.26017
04-0145_f2_0003_6327.06_-32.0258,6327.06,-32.0258,1.02958
04-0145_f2_0003_6339.08_-33.6666,6339.08,-33.6666,0.82085
04-0145_f2_0003_6326.2_-35.8229,6326.2,-35.8229,-1.52148
04-0145_f2_0003_6337.05_-37.8738,6337.05,-37.8738,0.723379
04-0145_f2_0003_6345.11_-38.8748,6345.11,-38.8748,0.386004
04-0145_f2_0003_6404.08_-37.3003,6404.08,-37.3003,-1.22032
04-0145_f2_0003_6332.76_-40.3893,6332.76,-40.3893,0.701352
04-0145_f2_0003_6328.22_-42.1987,6328.22,-42.1987,0.742857
04-0145_f2_0003_6321.94_-44.2284,6321.94,-44.2284,0.842052
04-0145_f2_0003_6406.78_-45.9394,6406.78,-45.9394,-0.647037
04-0145_f2_0003_6341.33_-46.0356,6341.33,-46.0356,1.03162
04-0145_f2_0003_6410.59_-46.1639,6410.59,-46.1639,-0.514084
04-0145_f2_0003_6334.07_-46.4029,6334.07,-46.4029,1.25807
04-0145_f2_0003_6328.09_-50.6268,6328.09,-50.6268,0.139644
04-0145_f2_0003_6318.09_-51.5612,6318.09,-51.5612,1.53254
04-0145_f2_0003_6398.42_-49.3933,6398.42,-49.3933,-1.26969
04-0145_f2_0003_6403.55_-52.8503,6403.55,-52.8503,-0.72136
04-0145_f2_0003_6334.83_-51.8458,6334.83,-51.8458,1.2799
04-0145_f2_0003_6313.58_-57.799,6313.58,-57.799,1.19712
04-0145_f2_0003_6393.98_-56.0547,6393.98,-56.0547,-1.19451
04-0145_f2_0003_6326.16_-59.6751,6326.16,-59.6751,0.220905
04-0145_f2_0003_6398.37_-59.345,6398.37,-59.345,-1.28978
04-0145_f2_0003_6305.34_-60.203,6305.34,-60.203,0.324726
04-0145_f2_0003_6402.32_-64.537,6402.32,-64.537,-0.749882
04-0145_f2_0003_6321.74_-60.6825,6321.74,-60.6825,0.492275
04-0145_f2_0003_6311.04_-65.4462,6311.04,-65.4462,0.949467
04-0145_f2_0003_6317.09_-63.1074,6317.09,-63.1074,-1.11855
04-0145_f2_0003_6321.36_-69.377,6321.36,-69.377,0.242436
04-0145_f2_0003_6310.21_-71.3087,6310.21,-71.3087,1.35874
04-0145_f2_0003_6393.37_-71.7878,6393.37,-71.7878,-1.10967
04-0145_f2_0003_6304.88_-74.6471,6304.88,-74.6471,1.23569
04-0145_f2_0003_6403.39_-73.6252,6403.39,-73.6252,-1.35117
04-0145_f2_0003_6397.19_-73.4336,6397.19,-73.4336,-0.647549
04-0145_f2_0003_6393.34_-75.7968,6393.34,-75.7968,-1.52414
04-0145_f2_0003_6297.95_-79.5556,6297.95,-79.5556,-1.40826
04-0145_f2_0003_6320.61_-79.58,6320.61,-79.58,0.986599
04-0145_f2_0003_6389.13_-80.3235,6389.13,-80.3235,-0.635356
04-0145_f2_0003_6396.85_-78.1924,6396.85,-78.1924,-1.51169
04-0145_f2_0003_6314.47_-79.6794,6314.47,-79.6794,0.912156
04-0145_f2_0003_6306.23_-81.6675,6306.23,-81.6675,-0.092377
04-0145_f2_0003_6311.16_-81.1585,6311.16,-81.1585,0.407924
04-0145_f2_0003_6405.48_-83.8224,6405.48,-83.8224,1.14566
04-0145_f2_0003_6396.05_-82.4879,6396.05,-82.4879,1.49339
04-0145_f2_0003_6319.96_-85.5112,6319.96,-85.5112,0.444069
04-0145_f2_0003_6311.11_-86.4971,6311.11,-86.4971,1.54442
04-0145_f2_0003_6298.35_-88.3907,6298.35,-88.3907,1.54994
04-0145_f2_0003_6306.01_-88.2323,6306.01,-88.2323,1.02404
04-0145_f2_0003_6397.61_-90.7525,6397.61,-90.7525,-1.28238
04-0145_f2_0003_6409.32_-90.2027,6409.32,-90.2027,1.4708
04-0145_f2_0003_6317.51_-91.3032,6317.51,-91.3032,0.840706
04-0145_f2_0003_6388.54_-93.0858,6388.54,-93.0858,-0.730491
04-0145_f2_0003_6404.42_-93.4367,6404.42,-93.4367,1.28918
04-0145_f2_0003_6290.98_-92.7996,6290.98,-92.7996,0.097998
04-0145_f2_0003_6306.36_-93.1069,6306.36,-93.1069,0.835849
04-0145_f2_0003_6295.66_-93.5879,6295.66,-93.5879,0.063713
04-0145_f2_0003_6300.98_-94.3342,6300.98,-94.3342,1.10339
04-0145_f2_0003_6412.7_-97.3654,6412.7,-97.3654,-0.152297
04-0145_f2_0003_6398.7_-95.2431,6398.7,-95.2431,-1.46229
04-0145_f2_0003_6407.42_-100.359,6407.42,-100.359,-0.140867
04-0145_f2_0003_6313.55_-98.5277,6313.55,-98.5277,0.918416
04-0145_f2_0003_6298.7_-99.6012,6298.7,-99.6012,1.06255
04-0145_f2_0003_6400.57_-99.9198,6400.57,-99.9198,-0.471287
04-0145_f2_0003_6306.6_-99.8658,6306.6,-99.8658,-0.312477
04-0145_f2_0003_6392.12_-100.439,6392.12,-100.439,1.52702
04-0145_f2_0003_6414.08_-102.57,6414.08,-102.57,-0.763668
04-0145_f2_0003_6309.9_-104.653,6309.9,-104.653,-1.20978
04-0145_f2_0003_6289.66_-107.444,6289.66,-107.444,-0.315627
04-0145_f2_0003_6402.83_-107.725,6402.83,-107.725,-0.15504
04-0145_f2_0003_6414.68_-108.786,6414.68,-108.786,-0.751146
04-0145_f2_0003_6407.65_-109.054,6407.65,-109.054,1.33923
04-0145_f2_0003_6307.87_-111.262,6307.87,-111.262,0.665835
04-0145_f2_0003_6297.92_-112.798,6297.92,-112.798,1.47529
04-0145_f2_0003_6418.96_-113.151,6418.96,-113.151,1.36062
04-0145_f2_0003_6289.91_-112.838,6289.91,-112.838,1.10902
04-0145_f2_0003_6406.45_-113.099,6406.45,-113.099,-1.20416
04-0145_f2_0003_6314.45_-116.36,6314.45,-116.36,1.05513
04-0145_f2_0003_6410.82_-115.892,6410.82,-115.892,-0.970501
04-0145_f2_0003_6299.32_-116.992,6299.32,-116.992,-1.45045
04-0145_f2_0003_6304.88_-120.387,6304.88,-120.387,0.203247
04-0145_f2_0003_6395.94_-119.744,6395.94,-119.744,-0.318196
04-0145_f2_0003_6291.52_-118.929,6291.52,-118.929,1.08593
04-0145_f2_0003_6404.64_-120.503,6404.64,-120.503,-0.634751
04-0145_f2_0003_6413.6_-120.074,6413.6,-120.074,-1.21175
04-0145_f2_0003_6313.04_-121.035,6313.04,-121.035,1.06236
04-0145_f2_0003_6300.24_-123.552,6300.24,-123.552,0.942771
04-0145_f2_0003_6420.06_-123.35,6420.06,-123.35,0.947274
04-0145_f2_0003_6310.53_-125.497,6310.53,-125.497,0.995916
04-0145_f2_0003_6401.99_-124.622,6401.99,-124.622,0.057192
04-0145_f2_0003_6296.66_-125.489,6296.66,-125.489,1.01496
04-0145_f2_0003_6414.14_-127.467,6414.14,-127.467,-0.311264
04-0145_f2_0003_6290.93_-124.737,6290.93,-124.737,-0.266667
04-0145_f2_0003_6286.96_-128.69,6286.96,-128.69,-1.28123
04-0145_f2_0003_6421.84_-128.525,6421.84,-128.525,-0.767235
04-0145_f2_0003_6396.96_-129.003,6396.96,-129.003,0.275396
04-0145_f2_0003_6405.7_-129.624,6405.7,-129.624,-1.37596
04-0145_f2_0003_6306.96_-133.037,6306.96,-133.037,0.308456
04-0145_f2_0003_6295.92_-133.083,6295.92,-133.083,0.741276
04-0145_f2_0003_6427.36_-132.181,6427.36,-132.181,-1.01678
04-0145_f2_0003_6291.95_-136.08,6291.95,-136.08,1.20778
04-0145_f2_0003_6402.22_-135.632,6402.22,-135.632,0.044297
04-0145_f2_0003_6419.38_-135.694,6419.38,-135.694,-0.841067
04-0145_f2_0003_6285.14_-136.571,6285.14,-136.571,-0.686692
04-0145_f2_0003_6430.23_-136.259,6430.23,-136.259,-0.789423
04-0145_f2_0003_6411.38_-138.249,6411.38,-138.249,-1.43277
04-0145_f2_0003_6434.72_-138.825,6434.72,-138.825,-0.505507
04-0145_f2_0003_6423.43_-139.389,6423.43,-139.389,-0.920408
04-0145_f2_0003_6302.05_-141.289,6302.05,-141.289,0.622894
04-0145_f2_0003_6292.37_-142.024,6292.37,-142.024,1.25912
04-0145_f2_0003_6413.77_-143.638,6413.77,-143.638,-1.41393
04-0145_f2_0003_6427.95_-143.515,6427.95,-143.515,-0.781293
04-0145_f2_0003_6435.05_-145.224,6435.05,-145.224,-0.82933
04-0145_f2_0003_6421.41_-145.169,6421.41,-145.169,-0.829299
04-0145_f2_0003_6285.83_-148.09,6285.83,-148.09,0.725772
04-0145_f2_0003_6292.52_-147.349,6292.52,-147.349,1.31203
04-0145_f2_0003_6427.36_-151.561,6427.36,-151.561,1.51443
04-0145_f2_0003_6434.72_-151.547,6434.72,-151.547,0.253818
04-0145_f2_0003_6602.05_-150.051,6602.05,-150.051,-1.50693
04-0145_f2_0003_6284.2_-152.858,6284.2,-152.858,-1.54126
04-0145_f2_0003_6291.36_-152.447,6291.36,-152.447,1.3784
04-0145_f2_0003_6300.32_-152.91,6300.32,-152.91,1.26412
04-0145_f2_0003_6597.13_-155.141,6597.13,-155.141,0.562068
04-0145_f2_0003_6606.54_-154.634,6606.54,-154.634,1.46566
04-0145_f2_0003_6616.74_-157.651,6616.74,-157.651,0.626853
04-0145_f2_0003_6298.09_-156.399,6298.09,-156.399,1.31388
04-0145_f2_0003_6305.28_-159.141,6305.28,-159.141,0.049503
04-0145_f2_0003_6293.1_-157.415,6293.1,-157.415,0.937456
04-0145_f2_0003_6284.61_-159.643,6284.61,-159.643,1.32476
04-0145_f2_0003_6602.44_-158.648,6602.44,-158.648,1.52686
04-0145_f2_0003_6594.62_-161.624,6594.62,-161.624,-1.07573
04-0145_f2_0003_6611.38_-160.234,6611.38,-160.234,1.56627
04-0145_f2_0003_6604.61_-162.945,6604.61,-162.945,1.52678
04-0145_f2_0003_6301.1_-167.6,6301.1,-167.6,1.45218
04-0145_f2_0003_6287.06_-167.348,6287.06,-167.348,-1.50055
04-0145_f2_0003_6599.49_-166.531,6599.49,-166.531,1.47363
04-0145_f2_0003_6611.37_-168.133,6611.37,-168.133,1.55319
04-0145_f2_0003_6307.46_-168.225,6307.46,-168.225,0.030358
04-0145_f2_0003_6603.27_-169.813,6603.27,-169.813,-1.27668
04-0145_f2_0003_6593.5_-172.427,6593.5,-172.427,1.04263
04-0145_f2_0003_6294.51_-173.75,6294.51,-173.75,0.582452
04-0145_f2_0003_6283.39_-172.946,6283.39,-172.946,-1.49171
04-0145_f2_0003_6606.58_-173.991,6606.58,-173.991,0.648148
04-0145_f2_0003_6309.7_-175.273,6309.7,-175.273,-0.059567
04-0145_f2_0003_6284.19_-178.695,6284.19,-178.695,0.728507
04-0145_f2_0003_6289.86_-179.334,6289.86,-179.334,1.18078
04-0145_f2_0003_6600.35_-179.74,6600.35,-179.74,1.09726
04-0145_f2_0003_6278.79_-181.739,6278.79,-181.739,1.26389
04-0145_f2_0003_6594.05_-182.37,6594.05,-182.37,1.17419
04-0145_f2_0003_6296.83_-185.243,6296.83,-185.243,-0.166418
04-0145_f2_0003_6302.38_-183.222,6302.38,-183.222,0.349402
04-0145_f2_0003_6288.09_-184.107,6288.09,-184.107,-1.25619
04-0145_f2_0003_6282.51_-189.798,6282.51,-189.798,1.09559
04-0145_f2_0003_6594.62_-187.353,6594.62,-187.353,1.42784
04-0145_f2_0003_6289.42_-190.008,6289.42,-190.008,0.889908
04-0145_f2_0003_6293.78_-192.626,6293.78,-192.626,1.15606
04-0145_f2_0003_6275.97_-194.488,6275.97,-194.488,-1.55746
04-0145_f2_0003_6590.85_-194.853,6590.85,-194.853,-1.52503
04-0145_f2_0003_6292.69_-197.932,6292.69,-197.932,-1.54819
04-0145_f2_0003_6277.92_-198.685,6277.92,-198.685,1.00331
04-0145_f2_0003_6282.96_-200.691,6282.96,-200.691,1.48903
04-0145_f2_0003_6592.34_-200.605,6592.34,-200.605,1.40613
04-0145_f2_0003_6289.72_-204.252,6289.72,-204.252,0.972091
04-0145_f2_0003_6297.75_-203.694,6297.75,-203.694,-0.594658
04-0145_f2_0003_6279.93_-203.525,6279.93,-203.525,0.914406
