UniqID_NUCL,N_COM_X,N_COM_Y,N_Orient
08-0263_f2_0017_5427.48_1514.05,5427.48,1514.05,0.633141
08-0263_f2_0017_5289.81_1513.39,5289.81,1513.39,0.66303
08-0263_f2_0017_5395.77_1512.65,5395.77,1512.65,-0.343315
08-0263_f2_0017_5300.62_1513.18,5300.62,1513.18,0.816402
08-0263_f2_0017_5313.45_1512.74,5313.45,1512.74,1.23324
08-0263_f2_0017_5485.83_1510.99,5485.83,1510.99,-0.855438
08-0263_f2_0017_5273.04_1511.92,5273.04,1511.92,-1.41798
08-0263_f2_0017_5283.95_1512.33,5283.95,1512.33,0.538829
08-0263_f2_0017_5307.69_1512.01,5307.69,1512.01,1.16226
08-0263_f2_0017_5295.61_1511.99,5295.61,1511.99,1.44306
08-0263_f2_0017_5423.61_1510.15,5423.61,1510.15,0.460013
08-0263_f2_0017_5278.62_1509.77,5278.62,1509.77,1.52581
08-0263_f2_0017_5406.84_1509.03,5406.84,1509.03,-0.132928
08-0263_f2_0017_5288.21_1509.34,5288.21,1509.34,0.527599
08-0263_f2_0017_5267.9_1506.92,5267.9,1506.92,0.71716
08-0263_f2_0017_5304.9_1507.74,5304.9,1507.74,0.555364
08-0263_f2_0017_5316.85_1506.03,5316.85,1506.03,0.234754
08-0263_f2_0017_5283.42_1507.21,5283.42,1507.21,1.22668
08-0263_f2_0017_5275.21_1506.29,5275.21,1506.29,0.922862
08-0263_f2_0017_5297.94_1505.53,5297.94,1505.53,0.721128
08-0263_f2_0017_5483.89_1507.44,5483.89,1507.44,1.3902
08-0263_f2_0017_5310.5_1504.73,5310.5,1504.73,0.683164
08-0263_f2_0017_5321.78_1501.89,5321.78,1501.89,-0.13993
08-0263_f2_0017_5327.14_1499.74,5327.14,1499.74,-0.251
08-0263_f2_0017_5488.97_1503.86,5488.97,1503.86,-0.884076
08-0263_f2_0017_5292.63_1503.58,5292.63,1503.58,0.524513
08-0263_f2_0017_5287.05_1503,5287.05,1503,-0.211894
08-0263_f2_0017_5331.63_1491.6,5331.63,1491.6,-0.267165
08-0263_f2_0017_5303.92_1503.25,5303.92,1503.25,1.17664
08-0263_f2_0017_5338.6_1495.17,5338.6,1495.17,-0.204765
08-0263_f2_0017_5264.1_1497.07,5264.1,1497.07,0.824187
08-0263_f2_0017_5270.23_1499.41,5270.23,1499.41,0.656935
08-0263_f2_0017_5308.93_1499.45,5308.93,1499.45,0.322137
08-0263_f2_0017_5312.84_1498.55,5312.84,1498.55,-0.490411
08-0263_f2_0017_5304.19_1498.16,5304.19,1498.16,0.876561
08-0263_f2_0017_5486.75_1498.73,5486.75,1498.73,-1.37582
08-0263_f2_0017_5300.58_1493.77,5300.58,1493.77,1.06896
08-0263_f2_0017_5344.83_1490.67,5344.83,1490.67,-0.481531
08-0263_f2_0017_5487.53_1493.79,5487.53,1493.79,1.46546
08-0263_f2_0017_5309.15_1492.52,5309.15,1492.52,1.32487
08-0263_f2_0017_5353.18_1490.21,5353.18,1490.21,-0.394285
08-0263_f2_0017_5362.53_1484.26,5362.53,1484.26,-0.206334
08-0263_f2_0017_5269.55_1491.91,5269.55,1491.91,1.0657
08-0263_f2_0017_5275.46_1491.85,5275.46,1491.85,1.44803
08-0263_f2_0017_5479.17_1489.67,5479.17,1489.67,0.827275
08-0263_f2_0017_5262.98_1489.06,5262.98,1489.06,0.997614
08-0263_f2_0017_5485_1489.96,5485,1489.96,0.466937
08-0263_f2_0017_5357.93_1486.87,5357.93,1486.87,-0.410662
08-0263_f2_0017_5299.47_1488.42,5299.47,1488.42,-1.41302
08-0263_f2_0017_5366.49_1487.19,5366.49,1487.19,0.055698
08-0263_f2_0017_5305.71_1486.38,5305.71,1486.38,1.26566
08-0263_f2_0017_5374.19_1485.93,5374.19,1485.93,0.057555
08-0263_f2_0017_5258.5_1485.26,5258.5,1485.26,1.20057
08-0263_f2_0017_5386.63_1484.83,5386.63,1484.83,-0.468701
08-0263_f2_0017_5478.15_1483.66,5478.15,1483.66,0.980379
08-0263_f2_0017_5377.64_1480.64,5377.64,1480.64,-0.896649
08-0263_f2_0017_5483.93_1484.16,5483.93,1484.16,-0.853848
08-0263_f2_0017_5304.15_1481.55,5304.15,1481.55,1.53506
08-0263_f2_0017_5452.46_1480.78,5452.46,1480.78,0.757023
08-0263_f2_0017_5263.32_1480.64,5263.32,1480.64,-1.34954
08-0263_f2_0017_5368.62_1480.13,5368.62,1480.13,0.385638
08-0263_f2_0017_5447.74_1478.06,5447.74,1478.06,0.76288
08-0263_f2_0017_5382.53_1475.42,5382.53,1475.42,-0.052603
08-0263_f2_0017_5390.26_1476.26,5390.26,1476.26,-0.194201
08-0263_f2_0017_5444.05_1473.5,5444.05,1473.5,0.730565
08-0263_f2_0017_5470.68_1477.37,5470.68,1477.37,-1.08234
08-0263_f2_0017_5308.19_1474.47,5308.19,1474.47,-1.03676
08-0263_f2_0017_5397.04_1471.48,5397.04,1471.48,-0.326558
08-0263_f2_0017_5454.35_1475.37,5454.35,1475.37,0.595683
08-0263_f2_0017_5262.77_1475.03,5262.77,1475.03,1.32141
08-0263_f2_0017_5402.01_1471.25,5402.01,1471.25,-0.379621
08-0263_f2_0017_5373.38_1474.69,5373.38,1474.69,0.652462
08-0263_f2_0017_5461_1475.01,5461,1475.01,-1.30525
08-0263_f2_0017_5317.14_1471.1,5317.14,1471.1,-0.541535
08-0263_f2_0017_5413.49_1469.07,5413.49,1469.07,-0.575247
08-0263_f2_0017_5424.03_1470.04,5424.03,1470.04,-0.233656
08-0263_f2_0017_5437.49_1469.42,5437.49,1469.42,0.699221
08-0263_f2_0017_5268.48_1469.67,5268.48,1469.67,-1.19303
08-0263_f2_0017_5261.5_1467.38,5261.5,1467.38,1.13438
08-0263_f2_0017_5311.06_1468.04,5311.06,1468.04,-1.22474
08-0263_f2_0017_5317.94_1466.08,5317.94,1466.08,-1.18613
08-0263_f2_0017_5405.87_1467.37,5405.87,1467.37,0.690517
08-0263_f2_0017_5433.32_1467.16,5433.32,1467.16,0.362521
08-0263_f2_0017_5417.64_1463.88,5417.64,1463.88,-0.31558
08-0263_f2_0017_5424.44_1464.63,5424.44,1464.63,-0.452193
08-0263_f2_0017_5323.74_1463.63,5323.74,1463.63,1.29181
08-0263_f2_0017_5266.91_1462.74,5266.91,1462.74,-1.51689
08-0263_f2_0017_5320.32_1461.64,5320.32,1461.64,0.673607
08-0263_f2_0017_5434.79_1462.29,5434.79,1462.29,-1.15808
08-0263_f2_0017_5326.52_1458.26,5326.52,1458.26,-1.07607
08-0263_f2_0017_5269.98_1457.7,5269.98,1457.7,-1.52698
08-0263_f2_0017_5328.49_1452.24,5328.49,1452.24,-1.46021
08-0263_f2_0017_5279.88_1451.43,5279.88,1451.43,-1.55362
08-0263_f2_0017_5323.89_1448.95,5323.89,1448.95,1.33172
08-0263_f2_0017_5288.13_1450.01,5288.13,1450.01,-1.17567
08-0263_f2_0017_5292.07_1446.27,5292.07,1446.27,-1.33484
08-0263_f2_0017_5279.95_1446.6,5279.95,1446.6,-1.54402
08-0263_f2_0017_5324.63_1443.98,5324.63,1443.98,-1.41488
08-0263_f2_0017_5275.44_1442.81,5275.44,1442.81,1.2855
08-0263_f2_0017_5286.11_1442.99,5286.11,1442.99,-1.55995
08-0263_f2_0017_5301.39_1438.08,5301.39,1438.08,0.209528
08-0263_f2_0017_5318.78_1439.36,5318.78,1439.36,1.25633
08-0263_f2_0017_5262.59_1435.03,5262.59,1435.03,0.462541
08-0263_f2_0017_5275.58_1437.99,5275.58,1437.99,1.07372
08-0263_f2_0017_5282.88_1437,5282.88,1437,0.91834
08-0263_f2_0017_5267.85_1437.16,5267.85,1437.16,1.30533
08-0263_f2_0017_5289.26_1437.66,5289.26,1437.66,1.12176
08-0263_f2_0017_5327.1_1437.09,5327.1,1437.09,1.45467
08-0263_f2_0017_5255.67_1431.96,5255.67,1431.96,1.2176
08-0263_f2_0017_5271.83_1432.88,5271.83,1432.88,-1.04531
08-0263_f2_0017_5321.29_1433.16,5321.29,1433.16,1.25916
08-0263_f2_0017_5312.61_1432.37,5312.61,1432.37,1.50858
08-0263_f2_0017_5299.23_1432.42,5299.23,1432.42,-1.53818
08-0263_f2_0017_5337.96_1430.54,5337.96,1430.54,1.16328
08-0263_f2_0017_5286.28_1431.29,5286.28,1431.29,1.26637
08-0263_f2_0017_5276.77_1427.93,5276.77,1427.93,-1.29272
08-0263_f2_0017_5283.25_1428.34,5283.25,1428.34,0.541692
08-0263_f2_0017_5356.86_1426.53,5356.86,1426.53,-1.11738
08-0263_f2_0017_5252.26_1425.83,5252.26,1425.83,-0.593774
08-0263_f2_0017_5244.45_1422.72,5244.45,1422.72,1.3855
08-0263_f2_0017_5347.96_1425.17,5347.96,1425.17,-1.11714
08-0263_f2_0017_5282.38_1421.05,5282.38,1421.05,-1.26906
08-0263_f2_0017_5359.29_1420.98,5359.29,1420.98,-0.918639
08-0263_f2_0017_5350.7_1420.82,5350.7,1420.82,-0.813893
08-0263_f2_0017_5367.58_1421.02,5367.58,1421.02,-1.02425
08-0263_f2_0017_5342.84_1418.95,5342.84,1418.95,0.98772
08-0263_f2_0017_5371.86_1417.71,5371.86,1417.71,-0.521758
08-0263_f2_0017_5380.2_1418.76,5380.2,1418.76,-1.14629
08-0263_f2_0017_5392.03_1418.94,5392.03,1418.94,1.47315
08-0263_f2_0017_5384_1413.78,5384,1413.78,-0.953565
08-0263_f2_0017_5240.89_1412.89,5240.89,1412.89,0.90811
08-0263_f2_0017_5288.77_1416.47,5288.77,1416.47,-1.35029
08-0263_f2_0017_5364.07_1417.02,5364.07,1417.02,1.31339
08-0263_f2_0017_5246.68_1415.49,5246.68,1415.49,1.24544
08-0263_f2_0017_5334.06_1408.03,5334.06,1408.03,-0.141314
08-0263_f2_0017_5376.1_1413.13,5376.1,1413.13,-1.37602
08-0263_f2_0017_5393.81_1413.07,5393.81,1413.07,1.5318
08-0263_f2_0017_5339.44_1413.01,5339.44,1413.01,0.480427
08-0263_f2_0017_5290.09_1412.67,5290.09,1412.67,-0.898129
08-0263_f2_0017_5387.31_1410.65,5387.31,1410.65,1.21061
08-0263_f2_0017_5394.95_1407.9,5394.95,1407.9,0.683823
08-0263_f2_0017_5233.27_1405.3,5233.27,1405.3,-1.2852
08-0263_f2_0017_5378.51_1406.29,5378.51,1406.29,0.854995
08-0263_f2_0017_5390.86_1407.31,5390.86,1407.31,-1.50883
08-0263_f2_0017_5240.26_1406.11,5240.26,1406.11,-1.49561
08-0263_f2_0017_5299.02_1406.24,5299.02,1406.24,1.13785
08-0263_f2_0017_5294.07_1405.24,5294.07,1405.24,-0.452786
08-0263_f2_0017_5383.65_1402.06,5383.65,1402.06,-0.680107
08-0263_f2_0017_5302.78_1401.32,5302.78,1401.32,1.50067
08-0263_f2_0017_5397.78_1402.11,5397.78,1402.11,-1.31327
08-0263_f2_0017_5390.26_1401.32,5390.26,1401.32,-1.38464
08-0263_f2_0017_5336.64_1400.32,5336.64,1400.32,-0.933003
08-0263_f2_0017_5231.79_1399.32,5231.79,1399.32,1.41936
08-0263_f2_0017_5238.76_1399.88,5238.76,1399.88,1.51473
08-0263_f2_0017_5308.83_1397.56,5308.83,1397.56,0.849577
08-0263_f2_0017_5399.51_1396.55,5399.51,1396.55,1.51768
08-0263_f2_0017_5381.46_1394.62,5381.46,1394.62,-0.752391
08-0263_f2_0017_5391.09_1394.64,5391.09,1394.64,-1.37957
08-0263_f2_0017_5336.9_1391.4,5336.9,1391.4,0.301974
08-0263_f2_0017_5306.73_1393.16,5306.73,1393.16,0.835843
08-0263_f2_0017_5240.16_1392.46,5240.16,1392.46,-1.50588
08-0263_f2_0017_5344.18_1388.83,5344.18,1388.83,-1.14901
08-0263_f2_0017_5397.78_1392.21,5397.78,1392.21,1.24725
08-0263_f2_0017_5376.27_1390.96,5376.27,1390.96,0.810297
08-0263_f2_0017_5394.11_1388.27,5394.11,1388.27,1.0252
08-0263_f2_0017_5387.23_1387.32,5387.23,1387.32,-0.939584
08-0263_f2_0017_5308.98_1387.15,5308.98,1387.15,0.575509
08-0263_f2_0017_5234.46_1386.82,5234.46,1386.82,-1.37033
08-0263_f2_0017_5305.62_1384.33,5305.62,1384.33,0.75406
08-0263_f2_0017_5379.8_1382.52,5379.8,1382.52,0.07346
08-0263_f2_0017_5342.85_1383.97,5342.85,1383.97,-0.76355
08-0263_f2_0017_5241.86_1379.99,5241.86,1379.99,-1.06245
08-0263_f2_0017_5388.89_1381.12,5388.89,1381.12,0.335669
08-0263_f2_0017_5365.91_1372.63,5365.91,1372.63,-0.007292
08-0263_f2_0017_5383.5_1380.94,5383.5,1380.94,0.220082
08-0263_f2_0017_5371.58_1376.12,5371.58,1376.12,0.16407
08-0263_f2_0017_5394.34_1380.65,5394.34,1380.65,-1.50308
08-0263_f2_0017_5232.91_1381.13,5232.91,1381.13,-1.29505
08-0263_f2_0017_5350.98_1378.48,5350.98,1378.48,-0.521016
08-0263_f2_0017_5303.43_1378.64,5303.43,1378.64,0.611582
08-0263_f2_0017_5359.14_1374.65,5359.14,1374.65,0.190512
08-0263_f2_0017_5278.03_1368.57,5278.03,1368.57,0.671853
08-0263_f2_0017_5376.3_1376.4,5376.3,1376.4,-0.199319
08-0263_f2_0017_5294.44_1373.33,5294.44,1373.33,0.625294
08-0263_f2_0017_5380.8_1374.91,5380.8,1374.91,0.415989
08-0263_f2_0017_5284.33_1370.04,5284.33,1370.04,0.134498
08-0263_f2_0017_5243.09_1372.17,5243.09,1372.17,-0.431208
08-0263_f2_0017_5300.27_1372.67,5300.27,1372.67,0.873835
08-0263_f2_0017_5252.23_1369.81,5252.23,1369.81,-0.342931
08-0263_f2_0017_5261.87_1367.46,5261.87,1367.46,-0.153691
08-0263_f2_0017_5290.59_1367.56,5290.59,1367.56,0.593101
08-0263_f2_0017_5268.54_1366.71,5268.54,1366.71,0.210792
08-0263_f2_0017_5274.32_1364.91,5274.32,1364.91,0.425822
