UniqID_NUCL,N_COM_X,N_COM_Y,N_Orient
08-0241_f1_0023_12437.3_3880.38,12437.3,3880.38,0.597256
08-0241_f1_0023_12581.6_3885.25,12581.6,3885.25,1.54706
08-0241_f1_0023_12739_3882.3,12739,3882.3,0.432726
08-0241_f1_0023_12734.6_3881.45,12734.6,3881.45,0.547479
08-0241_f1_0023_12440.2_3881.51,12440.2,3881.51,0.635889
08-0241_f1_0023_12729.8_3880.21,12729.8,3880.21,0.947522
08-0241_f1_0023_12624.2_3870.4,12624.2,3870.4,-1.06352
08-0241_f1_0023_12553.9_3876.66,12553.9,3876.66,-0.484206
08-0241_f1_0023_12580.6_3877.12,12580.6,3877.12,0.206731
08-0241_f1_0023_12618.4_3877.08,12618.4,3877.08,-0.77349
08-0241_f1_0023_12666.2_3877.19,12666.2,3877.19,-0.614447
08-0241_f1_0023_12671.5_3877.69,12671.5,3877.69,-0.451905
08-0241_f1_0023_12746.9_3875.48,12746.9,3875.48,-0.513046
08-0241_f1_0023_12643_3874.58,12643,3874.58,0.166466
08-0241_f1_0023_12728.7_3873.85,12728.7,3873.85,1.50845
08-0241_f1_0023_12716.6_3871.93,12716.6,3871.93,-1.54199
08-0241_f1_0023_12568.6_3872.8,12568.6,3872.8,-0.186824
08-0241_f1_0023_12602.4_3870.7,12602.4,3870.7,-1.50116
08-0241_f1_0023_12432.9_3872.87,12432.9,3872.87,1.36894
08-0241_f1_0023_12663.9_3871.6,12663.9,3871.6,1.36934
08-0241_f1_0023_12593.6_3870.58,12593.6,3870.58,1.30438
08-0241_f1_0023_12656.3_3869.55,12656.3,3869.55,-0.30359
08-0241_f1_0023_12544.6_3866.64,12544.6,3866.64,-0.206284
08-0241_f1_0023_12742.1_3868.04,12742.1,3868.04,1.17197
08-0241_f1_0023_12571.4_3870.14,12571.4,3870.14,-1.47781
08-0241_f1_0023_12435.5_3868.52,12435.5,3868.52,1.21058
08-0241_f1_0023_12606.2_3867.64,12606.2,3867.64,0.418254
08-0241_f1_0023_12734.2_3867.33,12734.2,3867.33,1.5554
08-0241_f1_0023_12728.1_3866.24,12728.1,3866.24,0.813846
08-0241_f1_0023_12661.2_3867.02,12661.2,3867.02,1.09498
08-0241_f1_0023_12571.4_3866.16,12571.4,3866.16,1.42686
08-0241_f1_0023_12593_3865.47,12593,3865.47,1.43954
08-0241_f1_0023_12600.9_3863.74,12600.9,3863.74,-0.869048
08-0241_f1_0023_12712.4_3862.39,12712.4,3862.39,1.24209
08-0241_f1_0023_12650_3861.18,12650,3861.18,-1.23876
08-0241_f1_0023_12560.2_3860.53,12560.2,3860.53,-1.38264
08-0241_f1_0023_12743.9_3861.91,12743.9,3861.91,1.33285
08-0241_f1_0023_12552.2_3859.65,12552.2,3859.65,-0.075764
08-0241_f1_0023_12705_3859.57,12705,3859.57,0.875423
08-0241_f1_0023_12581.8_3860.73,12581.8,3860.73,1.23024
08-0241_f1_0023_12639.9_3860.86,12639.9,3860.86,1.33705
08-0241_f1_0023_12591.2_3861.4,12591.2,3861.4,0.915508
08-0241_f1_0023_12546.9_3859.1,12546.9,3859.1,0.18576
08-0241_f1_0023_12610.3_3859.6,12610.3,3859.6,-0.970199
08-0241_f1_0023_12661.4_3859.95,12661.4,3859.95,-0.927743
08-0241_f1_0023_12734.9_3859.4,12734.9,3859.4,1.4728
08-0241_f1_0023_12439.3_3858.37,12439.3,3858.37,-0.383147
08-0241_f1_0023_12543.4_3858.48,12543.4,3858.48,0.389903
08-0241_f1_0023_12593.1_3857.84,12593.1,3857.84,-1.15368
08-0241_f1_0023_12599.4_3857.14,12599.4,3857.14,-1.10071
08-0241_f1_0023_12653.2_3856.43,12653.2,3856.43,-1.4238
08-0241_f1_0023_12740_3856.87,12740,3856.87,0.975977
